,tarih,değer (ton)
886,2015-05-28,7380.0
887,2015-05-29,6865.0
888,2015-05-30,6200.0
889,2015-05-31,1430.0
890,2015-01-06,18160.0
891,2015-02-06,7060.0
892,2015-03-06,6185.0
893,2015-04-06,10815.0
894,2015-05-06,9955.0
895,2015-06-06,4730.0
896,2015-07-06,1795.0
897,2015-08-06,4975.0
898,2015-09-06,7240.0
899,2015-10-06,8150.0
900,2015-11-06,7340.0
901,2015-12-06,8445.0
902,2015-06-13,3615.0
903,2015-06-14,1855.0
904,2015-06-15,7585.0
905,2015-06-16,8650.0
906,2015-06-17,11290.0
907,2015-06-18,6770.0
908,2015-06-19,9535.0
909,2015-06-20,3200.0
910,2015-06-21,1310.0
911,2015-06-22,8680.0
912,2015-06-23,6975.0
913,2015-06-24,9190.0
914,2015-06-25,6675.0
915,2015-06-26,6445.0
916,2015-06-27,4065.0
917,2015-06-28,1795.0
918,2015-06-29,10440.0
919,2015-06-30,10040.0
920,2015-01-07,16735.0
921,2015-02-07,11475.0
922,2015-03-07,7585.0
923,2015-04-07,6495.0
924,2015-05-07,4535.0
925,2015-06-07,10790.0
926,2015-07-07,6070.0
927,2015-08-07,5680.0
928,2015-09-07,6160.0
929,2015-10-07,8830.0
930,2015-11-07,7150.0
931,2015-12-07,1230.0
932,2015-07-13,7700.0
933,2015-07-14,9310.0
934,2015-07-15,15400.0
935,2015-07-16,2965.0
936,2015-07-17,0.0
937,2015-07-18,0.0
938,2015-07-19,0.0
939,2015-07-20,4375.0
940,2015-07-21,10130.0
941,2015-07-22,14410.0
942,2015-07-23,34765.0
943,2015-07-24,12765.0
944,2015-07-25,4300.0
945,2015-07-26,1695.0
946,2015-07-27,6230.0
947,2015-07-28,4640.0
948,2015-07-29,4300.0
949,2015-07-30,6665.0
950,2015-07-31,9255.0
951,2015-01-08,6465.0
952,2015-02-08,1245.0
953,2015-03-08,17645.0
954,2015-04-08,13655.0
955,2015-05-08,7090.0
956,2015-06-08,7115.0
957,2015-07-08,6720.0
958,2015-08-08,8520.0
959,2015-09-08,170.0
960,2015-10-08,8650.0
961,2015-11-08,8160.0
962,2015-12-08,12630.0
963,2015-08-13,8915.0
964,2015-08-14,9755.0
965,2015-08-15,5090.0
966,2015-08-16,2105.0
967,2015-08-17,9750.0
968,2015-08-18,8345.0
969,2015-08-19,7935.0
970,2015-08-20,7840.0
971,2015-08-21,8780.0
972,2015-08-22,4435.0
973,2015-08-23,1565.0
974,2015-08-24,9175.0
975,2015-08-25,10790.0
976,2015-08-26,9835.0
977,2015-08-27,9060.0
978,2015-08-28,6445.0
979,2015-08-29,5455.0
980,2015-08-30,1225.0
981,2015-08-31,12875.0
982,2015-01-09,11760.0
983,2015-02-09,11390.0
984,2015-03-09,9045.0
985,2015-04-09,6585.0
986,2015-05-09,4835.0
987,2015-06-09,1085.0
988,2015-07-09,8195.0
989,2015-08-09,8870.0
990,2015-09-09,7220.0
991,2015-10-09,4740.0
992,2015-11-09,6430.0
993,2015-12-09,4995.0
994,2015-09-13,1975.0
995,2015-09-14,8365.0
996,2015-09-15,10455.0
997,2015-09-16,9285.0
998,2015-09-17,4875.0
999,2015-09-18,10620.0
