,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
669,2020-01-29,16:00:00,2754,2715
670,2020-01-29,17:00:00,2880,2841
671,2020-01-29,18:00:00,2827,2790
672,2020-01-29,19:00:00,2091,2069
673,2020-01-29,20:00:00,1297,1283
674,2020-01-29,21:00:00,873,859
675,2020-01-29,22:00:00,696,686
676,2020-01-29,23:00:00,284,283
677,2020-01-30,00:00:00,61,61
678,2020-01-30,01:00:00,3,3
679,2020-01-30,02:00:00,3,3
680,2020-01-30,03:00:00,2,2
681,2020-01-30,04:00:00,1,1
682,2020-01-30,05:00:00,1,1
683,2020-01-30,06:00:00,66,65
684,2020-01-30,07:00:00,1267,1251
685,2020-01-30,08:00:00,1850,1825
686,2020-01-30,09:00:00,1822,1803
687,2020-01-30,10:00:00,2137,2102
688,2020-01-30,11:00:00,2699,2664
689,2020-01-30,12:00:00,3182,3146
690,2020-01-30,13:00:00,2923,2888
691,2020-01-30,14:00:00,2654,2618
692,2020-01-30,15:00:00,2449,2420
693,2020-01-30,16:00:00,2617,2580
694,2020-01-30,17:00:00,2585,2556
695,2020-01-30,18:00:00,2612,2587
696,2020-01-30,19:00:00,1961,1943
697,2020-01-30,20:00:00,1181,1160
698,2020-01-30,21:00:00,838,830
699,2020-01-30,22:00:00,632,623
700,2020-01-30,23:00:00,273,273
701,2020-01-31,00:00:00,73,72
702,2020-01-31,01:00:00,8,8
703,2020-01-31,02:00:00,1,1
704,2020-01-31,03:00:00,1,1
705,2020-01-31,04:00:00,2,2
706,2020-01-31,05:00:00,3,3
707,2020-01-31,06:00:00,68,68
708,2020-01-31,07:00:00,1087,1076
709,2020-01-31,08:00:00,1763,1746
710,2020-01-31,09:00:00,1748,1723
711,2020-01-31,10:00:00,1923,1898
712,2020-01-31,11:00:00,2408,2378
713,2020-01-31,12:00:00,2804,2769
714,2020-01-31,13:00:00,2066,2047
715,2020-01-31,14:00:00,3023,2990
716,2020-01-31,15:00:00,2690,2642
717,2020-01-31,16:00:00,2716,2672
718,2020-01-31,17:00:00,2572,2550
719,2020-01-31,18:00:00,2725,2691
720,2020-01-31,19:00:00,2125,2099
721,2020-01-31,20:00:00,1382,1359
722,2020-01-31,21:00:00,933,915
723,2020-01-31,22:00:00,703,689
724,2020-01-31,23:00:00,256,255
725,2020-02-01,00:00:00,58,57
726,2020-02-01,01:00:00,10,10
727,2020-02-01,02:00:00,3,3
728,2020-02-01,04:00:00,1,1
729,2020-02-01,05:00:00,3,3
730,2020-02-01,06:00:00,38,38
731,2020-02-01,07:00:00,866,853
732,2020-02-01,08:00:00,1284,1278
733,2020-02-01,09:00:00,1266,1244
734,2020-02-01,10:00:00,1541,1524
735,2020-02-01,11:00:00,2189,2161
736,2020-02-01,12:00:00,2933,2896
737,2020-02-01,13:00:00,3121,3083
738,2020-02-01,14:00:00,2582,2547
739,2020-02-01,15:00:00,2507,2479
740,2020-02-01,16:00:00,2539,2497
741,2020-02-01,17:00:00,2632,2604
742,2020-02-01,18:00:00,2618,2587
743,2020-02-01,19:00:00,1969,1939
744,2020-02-01,20:00:00,1196,1183
745,2020-02-01,21:00:00,801,790
746,2020-02-01,22:00:00,737,730
747,2020-02-01,23:00:00,301,298
748,2020-02-02,00:00:00,54,53
749,2020-02-02,01:00:00,13,13
750,2020-02-02,02:00:00,3,3
751,2020-02-02,03:00:00,1,1
752,2020-02-02,04:00:00,3,3
753,2020-02-02,05:00:00,1,1
754,2020-02-02,06:00:00,11,11
755,2020-02-02,07:00:00,155,154
756,2020-02-02,08:00:00,494,486
757,2020-02-02,09:00:00,788,772
758,2020-02-02,10:00:00,952,942
759,2020-02-02,11:00:00,1510,1488
760,2020-02-02,12:00:00,2381,2352
761,2020-02-02,13:00:00,2852,2812
762,2020-02-02,14:00:00,2935,2887
763,2020-02-02,15:00:00,2868,2824
764,2020-02-02,16:00:00,2944,2910
765,2020-02-02,17:00:00,2900,2863
766,2020-02-02,18:00:00,3110,3068
767,2020-02-02,19:00:00,2262,2220
768,2020-02-02,20:00:00,1832,1802
769,2020-02-02,21:00:00,1292,1276
770,2020-02-02,22:00:00,948,941
771,2020-02-02,23:00:00,486,480
772,2020-02-03,00:00:00,133,132
773,2020-02-03,01:00:00,19,19
774,2020-02-03,02:00:00,7,7
775,2020-02-03,03:00:00,2,2
776,2020-02-03,04:00:00,2,2
777,2020-02-03,05:00:00,6,6
778,2020-02-03,06:00:00,284,281
779,2020-02-03,07:00:00,4906,4868
780,2020-02-03,08:00:00,4017,3986
781,2020-02-03,09:00:00,2059,2038
782,2020-02-03,10:00:00,2033,2006
783,2020-02-03,11:00:00,2470,2439
784,2020-02-03,12:00:00,3343,3304
785,2020-02-03,13:00:00,3280,3236
786,2020-02-03,14:00:00,2940,2896
787,2020-02-03,15:00:00,4142,4096
788,2020-02-03,16:00:00,3591,3539
789,2020-02-03,17:00:00,3180,3146
790,2020-02-03,18:00:00,3087,3048
791,2020-02-03,19:00:00,2440,2416
792,2020-02-03,20:00:00,1634,1610
793,2020-02-03,21:00:00,1073,1059
794,2020-02-03,22:00:00,793,778
795,2020-02-03,23:00:00,332,327
796,2020-02-04,00:00:00,88,87
797,2020-02-04,01:00:00,7,7
798,2020-02-04,03:00:00,3,3
799,2020-02-04,05:00:00,1,1
800,2020-02-04,06:00:00,125,124
801,2020-02-04,07:00:00,2465,2441
802,2020-02-04,08:00:00,2702,2684
803,2020-02-04,09:00:00,1757,1738
804,2020-02-04,10:00:00,1745,1728
805,2020-02-04,11:00:00,2048,2024
806,2020-02-04,12:00:00,2756,2729
807,2020-02-04,13:00:00,2655,2629
808,2020-02-04,14:00:00,2363,2338
809,2020-02-04,15:00:00,3131,3086
810,2020-02-04,16:00:00,3372,3316
811,2020-02-04,17:00:00,2987,2942
812,2020-02-04,18:00:00,2927,2889
813,2020-02-04,19:00:00,2330,2306
814,2020-02-04,20:00:00,1566,1546
815,2020-02-04,21:00:00,980,962
816,2020-02-04,22:00:00,696,685
817,2020-02-04,23:00:00,349,342
818,2020-02-05,00:00:00,65,65
819,2020-02-05,01:00:00,12,12
820,2020-02-05,02:00:00,3,3
821,2020-02-05,04:00:00,3,3
822,2020-02-05,05:00:00,3,3
823,2020-02-05,06:00:00,105,104
824,2020-02-05,07:00:00,2313,2300
825,2020-02-05,08:00:00,2429,2406
826,2020-02-05,09:00:00,1698,1676
827,2020-02-05,10:00:00,1640,1625
828,2020-02-05,11:00:00,2020,1995
829,2020-02-05,12:00:00,2701,2674
830,2020-02-05,13:00:00,2458,2425
831,2020-02-05,14:00:00,2183,2152
832,2020-02-05,15:00:00,2983,2955
833,2020-02-05,16:00:00,2960,2919
834,2020-02-05,17:00:00,2691,2657
835,2020-02-05,18:00:00,2707,2666
836,2020-02-05,19:00:00,2397,2371
837,2020-02-05,20:00:00,1577,1561
838,2020-02-05,21:00:00,979,967
839,2020-02-05,22:00:00,749,739
840,2020-02-05,23:00:00,305,302
841,2020-02-06,00:00:00,74,74
842,2020-02-06,01:00:00,15,15
843,2020-02-06,02:00:00,2,2
844,2020-02-06,03:00:00,3,3
845,2020-02-06,05:00:00,6,6
846,2020-02-06,06:00:00,87,87
847,2020-02-06,07:00:00,2097,2081
848,2020-02-06,08:00:00,2236,2217
849,2020-02-06,09:00:00,1423,1402
850,2020-02-06,10:00:00,1568,1546
851,2020-02-06,11:00:00,1771,1753
852,2020-02-06,12:00:00,2482,2455
853,2020-02-06,13:00:00,2521,2502
854,2020-02-06,14:00:00,2373,2344
855,2020-02-06,15:00:00,3048,3003
856,2020-02-06,16:00:00,2964,2928
857,2020-02-06,17:00:00,2929,2889
858,2020-02-06,18:00:00,2701,2678
859,2020-02-06,19:00:00,2312,2280
860,2020-02-06,20:00:00,1498,1482
861,2020-02-06,21:00:00,986,969
862,2020-02-06,22:00:00,702,694
863,2020-02-06,23:00:00,276,273
864,2020-02-07,00:00:00,83,83
865,2020-02-07,01:00:00,12,12
866,2020-02-07,02:00:00,1,1
867,2020-02-07,03:00:00,1,1
868,2020-02-07,06:00:00,132,132
869,2020-02-07,07:00:00,2321,2305
870,2020-02-07,08:00:00,2399,2372
871,2020-02-07,09:00:00,1627,1614
872,2020-02-07,10:00:00,1520,1505
873,2020-02-07,11:00:00,1880,1849
874,2020-02-07,12:00:00,2481,2450
875,2020-02-07,13:00:00,1768,1746
876,2020-02-07,14:00:00,2537,2511
877,2020-02-07,15:00:00,2761,2721
878,2020-02-07,16:00:00,3015,2964
879,2020-02-07,17:00:00,2454,2424
880,2020-02-07,18:00:00,2429,2403
881,2020-02-07,19:00:00,2098,2072
882,2020-02-07,20:00:00,1278,1260
883,2020-02-07,21:00:00,801,788
884,2020-02-07,22:00:00,348,346
885,2020-02-07,23:00:00,136,135
886,2020-02-08,00:00:00,27,26
887,2020-02-08,01:00:00,10,10
888,2020-02-08,02:00:00,2,2
889,2020-02-08,03:00:00,4,4
890,2020-02-08,05:00:00,3,3
891,2020-02-08,06:00:00,60,60
892,2020-02-08,07:00:00,999,995
893,2020-02-08,08:00:00,1708,1692
894,2020-02-08,09:00:00,1508,1493
895,2020-02-08,10:00:00,1569,1558
896,2020-02-08,11:00:00,2138,2108
897,2020-02-08,12:00:00,3036,3007
898,2020-02-08,13:00:00,3004,2973
899,2020-02-08,14:00:00,2622,2593
900,2020-02-08,15:00:00,2334,2302
901,2020-02-08,16:00:00,2470,2446
902,2020-02-08,17:00:00,2572,2542
903,2020-02-08,18:00:00,2491,2451
904,2020-02-08,19:00:00,1921,1900
905,2020-02-08,20:00:00,1114,1100
906,2020-02-08,21:00:00,715,700
907,2020-02-08,22:00:00,609,602
908,2020-02-08,23:00:00,269,267
909,2020-02-09,00:00:00,63,63
910,2020-02-09,01:00:00,2,2
911,2020-02-09,02:00:00,3,3
912,2020-02-09,03:00:00,5,5
913,2020-02-09,05:00:00,1,1
914,2020-02-09,06:00:00,5,5
915,2020-02-09,07:00:00,146,144
916,2020-02-09,08:00:00,568,566
917,2020-02-09,09:00:00,734,728
918,2020-02-09,10:00:00,882,874
919,2020-02-09,11:00:00,1532,1511
920,2020-02-09,12:00:00,2407,2381
921,2020-02-09,13:00:00,2681,2645
922,2020-02-09,14:00:00,2857,2821
923,2020-02-09,15:00:00,2656,2624
924,2020-02-09,16:00:00,2860,2806
925,2020-02-09,17:00:00,2592,2556
926,2020-02-09,18:00:00,2512,2480
927,2020-02-09,19:00:00,1952,1930
928,2020-02-09,20:00:00,1380,1364
929,2020-02-09,21:00:00,1031,1017
930,2020-02-09,22:00:00,722,713
931,2020-02-09,23:00:00,355,352
932,2020-02-10,00:00:00,94,93
933,2020-02-10,01:00:00,23,23
934,2020-02-10,02:00:00,8,8
935,2020-02-10,03:00:00,2,2
936,2020-02-10,04:00:00,2,2
937,2020-02-10,06:00:00,200,200
938,2020-02-10,07:00:00,3869,3837
939,2020-02-10,08:00:00,3553,3529
940,2020-02-10,09:00:00,2036,2018
941,2020-02-10,10:00:00,1935,1910
942,2020-02-10,11:00:00,2384,2354
943,2020-02-10,12:00:00,3217,3182
944,2020-02-10,13:00:00,3222,3190
945,2020-02-10,14:00:00,2815,2782
946,2020-02-10,15:00:00,3988,3941
947,2020-02-10,16:00:00,3816,3773
948,2020-02-10,17:00:00,3304,3271
949,2020-02-10,18:00:00,3075,3046
950,2020-02-10,19:00:00,2460,2435
951,2020-02-10,20:00:00,1625,1607
952,2020-02-10,21:00:00,975,956
953,2020-02-10,22:00:00,636,631
954,2020-02-10,23:00:00,272,270
955,2020-02-11,00:00:00,82,82
956,2020-02-11,01:00:00,10,10
957,2020-02-11,02:00:00,8,8
958,2020-02-11,03:00:00,2,2
959,2020-02-11,05:00:00,2,2
960,2020-02-11,06:00:00,111,110
961,2020-02-11,07:00:00,2261,2242
962,2020-02-11,08:00:00,2495,2472
963,2020-02-11,09:00:00,1687,1671
964,2020-02-11,10:00:00,1651,1623
965,2020-02-11,11:00:00,2032,2013
966,2020-02-11,12:00:00,2679,2651
967,2020-02-11,13:00:00,2445,2417
968,2020-02-11,14:00:00,2299,2278
969,2020-02-11,15:00:00,3241,3203
970,2020-02-11,16:00:00,3056,3024
971,2020-02-11,17:00:00,2803,2783
972,2020-02-11,18:00:00,2666,2638
973,2020-02-11,19:00:00,2249,2218
974,2020-02-11,20:00:00,1530,1511
975,2020-02-11,21:00:00,956,946
976,2020-02-11,22:00:00,598,594
977,2020-02-11,23:00:00,296,293
978,2020-02-12,00:00:00,63,63
979,2020-02-12,01:00:00,4,4
980,2020-02-12,02:00:00,2,2
981,2020-02-12,05:00:00,1,1
982,2020-02-12,06:00:00,120,120
983,2020-02-12,07:00:00,2152,2130
984,2020-02-12,08:00:00,2526,2507
985,2020-02-12,09:00:00,1599,1583
986,2020-02-12,10:00:00,1542,1524
987,2020-02-12,11:00:00,2082,2064
988,2020-02-12,12:00:00,2593,2567
989,2020-02-12,13:00:00,2652,2622
990,2020-02-12,14:00:00,2472,2432
991,2020-02-12,15:00:00,3130,3088
992,2020-02-12,16:00:00,3073,3034
993,2020-02-12,17:00:00,2748,2717
994,2020-02-12,18:00:00,2794,2771
995,2020-02-12,19:00:00,2266,2238
996,2020-02-12,20:00:00,1496,1478
997,2020-02-12,21:00:00,908,890
998,2020-02-12,22:00:00,684,672
999,2020-02-12,23:00:00,341,339
1000,2020-02-13,00:00:00,80,79
1001,2020-02-13,01:00:00,9,9
1002,2020-02-13,02:00:00,3,3
1003,2020-02-13,03:00:00,2,2
1004,2020-02-13,04:00:00,4,4
1005,2020-02-13,05:00:00,2,2
1006,2020-02-13,06:00:00,114,113
1007,2020-02-13,07:00:00,2020,1998
1008,2020-02-13,08:00:00,2374,2359
1009,2020-02-13,09:00:00,1459,1443
1010,2020-02-13,10:00:00,1544,1529
1011,2020-02-13,11:00:00,1987,1964
1012,2020-02-13,12:00:00,2642,2609
1013,2020-02-13,13:00:00,2592,2567
1014,2020-02-13,14:00:00,2307,2271
1015,2020-02-13,15:00:00,3081,3047
1016,2020-02-13,16:00:00,2994,2963
1017,2020-02-13,17:00:00,2769,2746
1018,2020-02-13,18:00:00,2622,2596
1019,2020-02-13,19:00:00,2210,2180
1020,2020-02-13,20:00:00,1413,1395
1021,2020-02-13,21:00:00,934,929
1022,2020-02-13,22:00:00,701,691
1023,2020-02-13,23:00:00,344,344
1024,2020-02-14,00:00:00,49,49
1025,2020-02-14,01:00:00,9,8
1026,2020-02-14,02:00:00,2,2
1027,2020-02-14,03:00:00,2,2
1028,2020-02-14,04:00:00,2,2
1029,2020-02-14,05:00:00,3,3
1030,2020-02-14,06:00:00,88,87
1031,2020-02-14,07:00:00,2152,2137
1032,2020-02-14,08:00:00,2431,2410
1033,2020-02-14,09:00:00,1572,1556
1034,2020-02-14,10:00:00,1570,1558
1035,2020-02-14,11:00:00,2017,1996
1036,2020-02-14,12:00:00,2649,2616
1037,2020-02-14,13:00:00,1856,1836
1038,2020-02-14,14:00:00,2825,2788
1039,2020-02-14,15:00:00,3188,3161
1040,2020-02-14,16:00:00,3347,3301
1041,2020-02-14,17:00:00,2800,2780
1042,2020-02-14,18:00:00,2798,2762
1043,2020-02-14,19:00:00,2306,2287
1044,2020-02-14,20:00:00,1510,1494
1045,2020-02-14,21:00:00,976,959
1046,2020-02-14,22:00:00,744,732
1047,2020-02-14,23:00:00,318,316
1048,2020-02-15,00:00:00,75,75
1049,2020-02-15,01:00:00,8,8
1050,2020-02-15,02:00:00,1,1
1051,2020-02-15,03:00:00,1,1
1052,2020-02-15,04:00:00,4,4
1053,2020-02-15,05:00:00,3,3
1054,2020-02-15,06:00:00,49,49
1055,2020-02-15,07:00:00,1067,1055
1056,2020-02-15,08:00:00,1909,1888
1057,2020-02-15,09:00:00,1751,1735
1058,2020-02-15,10:00:00,1799,1788
1059,2020-02-15,11:00:00,2658,2624
1060,2020-02-15,12:00:00,3525,3481
1061,2020-02-15,13:00:00,3675,3631
1062,2020-02-15,14:00:00,3349,3312
1063,2020-02-15,15:00:00,3022,2984
1064,2020-02-15,16:00:00,3001,2959
1065,2020-02-15,17:00:00,3092,3051
1066,2020-02-15,18:00:00,2725,2690
1067,2020-02-15,19:00:00,2166,2133
1068,2020-02-15,20:00:00,1350,1330
1069,2020-02-15,21:00:00,898,885
1070,2020-02-15,22:00:00,727,721
1071,2020-02-15,23:00:00,332,328
1072,2020-02-16,00:00:00,65,64
1073,2020-02-16,01:00:00,6,6
1074,2020-02-16,02:00:00,2,2
1075,2020-02-16,03:00:00,2,2
1076,2020-02-16,04:00:00,5,5
1077,2020-02-16,05:00:00,4,4
1078,2020-02-16,06:00:00,16,16
1079,2020-02-16,07:00:00,233,232
1080,2020-02-16,08:00:00,692,687
1081,2020-02-16,09:00:00,949,933
1082,2020-02-16,10:00:00,1087,1073
1083,2020-02-16,11:00:00,1616,1597
1084,2020-02-16,12:00:00,2572,2538
1085,2020-02-16,13:00:00,2970,2928
1086,2020-02-16,14:00:00,2950,2913
1087,2020-02-16,15:00:00,2948,2916
1088,2020-02-16,16:00:00,2889,2861
1089,2020-02-16,17:00:00,3026,2987
1090,2020-02-16,18:00:00,2637,2599
1091,2020-02-16,19:00:00,2223,2195
1092,2020-02-16,20:00:00,1563,1534
1093,2020-02-16,21:00:00,1116,1105
1094,2020-02-16,22:00:00,880,873
1095,2020-02-16,23:00:00,426,421
1096,2020-02-17,00:00:00,86,86
1097,2020-02-17,01:00:00,13,13
1098,2020-02-17,02:00:00,7,5
1099,2020-02-17,03:00:00,4,4
1100,2020-02-17,04:00:00,1,1
1101,2020-02-17,05:00:00,4,4
1102,2020-02-17,06:00:00,186,186
1103,2020-02-17,07:00:00,4072,4044
1104,2020-02-17,08:00:00,4300,4267
1105,2020-02-17,09:00:00,2523,2489
1106,2020-02-17,10:00:00,2096,2073
1107,2020-02-17,11:00:00,2671,2649
1108,2020-02-17,12:00:00,3624,3584
1109,2020-02-17,13:00:00,3237,3190
1110,2020-02-17,14:00:00,3058,3026
1111,2020-02-17,15:00:00,4079,4038
1112,2020-02-17,16:00:00,3896,3857
1113,2020-02-17,17:00:00,3394,3362
1114,2020-02-17,18:00:00,3066,3032
1115,2020-02-17,19:00:00,2722,2694
1116,2020-02-17,20:00:00,1786,1770
1117,2020-02-17,21:00:00,1109,1097
1118,2020-02-17,22:00:00,752,743
1119,2020-02-17,23:00:00,310,307
1120,2020-02-18,00:00:00,86,86
1121,2020-02-18,01:00:00,16,16
1122,2020-02-18,02:00:00,5,5
1123,2020-02-18,03:00:00,1,1
1124,2020-02-18,05:00:00,1,1
1125,2020-02-18,06:00:00,130,128
1126,2020-02-18,07:00:00,2465,2445
1127,2020-02-18,08:00:00,3262,3240
1128,2020-02-18,09:00:00,2117,2099
1129,2020-02-18,10:00:00,1862,1842
1130,2020-02-18,11:00:00,2177,2153
1131,2020-02-18,12:00:00,3164,3142
1132,2020-02-18,13:00:00,2804,2771
1133,2020-02-18,14:00:00,2604,2577
1134,2020-02-18,15:00:00,3567,3535
1135,2020-02-18,16:00:00,3431,3401
1136,2020-02-18,17:00:00,3112,3071
1137,2020-02-18,18:00:00,2810,2774
1138,2020-02-18,19:00:00,2441,2411
1139,2020-02-18,20:00:00,1616,1601
1140,2020-02-18,21:00:00,1033,1019
1141,2020-02-18,22:00:00,720,710
1142,2020-02-18,23:00:00,306,304
1143,2020-02-19,00:00:00,85,83
1144,2020-02-19,01:00:00,9,9
1145,2020-02-19,02:00:00,3,3
1146,2020-02-19,03:00:00,1,1
1147,2020-02-19,04:00:00,2,2
1148,2020-02-19,05:00:00,2,2
1149,2020-02-19,06:00:00,97,97
1150,2020-02-19,07:00:00,2330,2317
1151,2020-02-19,08:00:00,2948,2926
1152,2020-02-19,09:00:00,1836,1828
1153,2020-02-19,10:00:00,1731,1707
1154,2020-02-19,11:00:00,2290,2270
1155,2020-02-19,12:00:00,2925,2903
1156,2020-02-19,13:00:00,2702,2672
1157,2020-02-19,14:00:00,2560,2532
1158,2020-02-19,15:00:00,3198,3168
1159,2020-02-19,16:00:00,3311,3279
1160,2020-02-19,17:00:00,2947,2916
1161,2020-02-19,18:00:00,2860,2826
1162,2020-02-19,19:00:00,2485,2448
1163,2020-02-19,20:00:00,1549,1530
1164,2020-02-19,21:00:00,1067,1053
1165,2020-02-19,22:00:00,730,721
1166,2020-02-19,23:00:00,283,281
1167,2020-02-20,00:00:00,69,68
1168,2020-02-20,01:00:00,8,8
1169,2020-02-20,02:00:00,3,3
1170,2020-02-20,03:00:00,3,3
1171,2020-02-20,04:00:00,1,1
1172,2020-02-20,05:00:00,4,4
1173,2020-02-20,06:00:00,111,111
1174,2020-02-20,07:00:00,2399,2379
1175,2020-02-20,08:00:00,2756,2727
1176,2020-02-20,09:00:00,2006,1988
1177,2020-02-20,10:00:00,1849,1827
1178,2020-02-20,11:00:00,2175,2153
1179,2020-02-20,12:00:00,2879,2854
1180,2020-02-20,13:00:00,2727,2699
1181,2020-02-20,14:00:00,2656,2619
1182,2020-02-20,15:00:00,3339,3296
1183,2020-02-20,16:00:00,3166,3136
1184,2020-02-20,17:00:00,2951,2914
1185,2020-02-20,18:00:00,2737,2698
1186,2020-02-20,19:00:00,2508,2473
1187,2020-02-20,20:00:00,1666,1642
1188,2020-02-20,21:00:00,1069,1051
1189,2020-02-20,22:00:00,713,703
1190,2020-02-20,23:00:00,318,316
1191,2020-02-21,00:00:00,51,51
1192,2020-02-21,01:00:00,6,6
1193,2020-02-21,02:00:00,4,4
1194,2020-02-21,03:00:00,4,4
1195,2020-02-21,05:00:00,3,3
1196,2020-02-21,06:00:00,106,105
1197,2020-02-21,07:00:00,2339,2324
1198,2020-02-21,08:00:00,2568,2549
1199,2020-02-21,09:00:00,1769,1752
1200,2020-02-21,10:00:00,1544,1531
1201,2020-02-21,11:00:00,1749,1731
1202,2020-02-21,12:00:00,2561,2546
1203,2020-02-21,13:00:00,1930,1909
1204,2020-02-21,14:00:00,2733,2708
1205,2020-02-21,15:00:00,3248,3213
1206,2020-02-21,16:00:00,3117,3075
1207,2020-02-21,17:00:00,2539,2524
1208,2020-02-21,18:00:00,2306,2283
1209,2020-02-21,19:00:00,2129,2101
1210,2020-02-21,20:00:00,1341,1327
1211,2020-02-21,21:00:00,945,930
1212,2020-02-21,22:00:00,636,625
1213,2020-02-21,23:00:00,279,276
1214,2020-02-22,00:00:00,54,54
1215,2020-02-22,01:00:00,4,4
1216,2020-02-22,02:00:00,2,2
1217,2020-02-22,04:00:00,1,1
1218,2020-02-22,05:00:00,5,5
1219,2020-02-22,06:00:00,63,63
1220,2020-02-22,07:00:00,1176,1167
1221,2020-02-22,08:00:00,1842,1825
1222,2020-02-22,09:00:00,1607,1588
1223,2020-02-22,10:00:00,1797,1777
1224,2020-02-22,11:00:00,2519,2495
1225,2020-02-22,12:00:00,3391,3353
1226,2020-02-22,13:00:00,3410,3375
1227,2020-02-22,14:00:00,3091,3040
1228,2020-02-22,15:00:00,2870,2844
1229,2020-02-22,16:00:00,2836,2793
1230,2020-02-22,17:00:00,2994,2963
1231,2020-02-22,18:00:00,2695,2659
1232,2020-02-22,19:00:00,1994,1962
1233,2020-02-22,20:00:00,1239,1217
1234,2020-02-22,21:00:00,932,923
1235,2020-02-22,22:00:00,737,724
1236,2020-02-22,23:00:00,331,330
1237,2020-02-23,00:00:00,56,56
1238,2020-02-23,01:00:00,3,3
1239,2020-02-23,02:00:00,4,4
1240,2020-02-23,04:00:00,2,2
1241,2020-02-23,05:00:00,1,1
1242,2020-02-23,06:00:00,12,12
1243,2020-02-23,07:00:00,170,168
1244,2020-02-23,08:00:00,580,575
1245,2020-02-23,09:00:00,876,866
1246,2020-02-23,10:00:00,981,971
1247,2020-02-23,11:00:00,1623,1597
1248,2020-02-23,12:00:00,2403,2376
1249,2020-02-23,13:00:00,2732,2707
1250,2020-02-23,14:00:00,2610,2587
1251,2020-02-23,15:00:00,2564,2535
1252,2020-02-23,16:00:00,2649,2608
1253,2020-02-23,17:00:00,2757,2715
1254,2020-02-23,18:00:00,2497,2466
1255,2020-02-23,19:00:00,1778,1754
1256,2020-02-23,20:00:00,1303,1290
1257,2020-02-23,21:00:00,1362,1335
1258,2020-02-23,22:00:00,883,873
1259,2020-02-23,23:00:00,423,421
1260,2020-02-24,00:00:00,115,115
1261,2020-02-24,01:00:00,15,15
1262,2020-02-24,02:00:00,5,5
1263,2020-02-24,03:00:00,2,2
1264,2020-02-24,04:00:00,1,1
1265,2020-02-24,05:00:00,6,6
1266,2020-02-24,06:00:00,159,158
1267,2020-02-24,07:00:00,4018,3977
1268,2020-02-24,08:00:00,4263,4230
1269,2020-02-24,09:00:00,2402,2379
1270,2020-02-24,10:00:00,2062,2042
1271,2020-02-24,11:00:00,2305,2284
1272,2020-02-24,12:00:00,3502,3462
1273,2020-02-24,13:00:00,3089,3046
1274,2020-02-24,14:00:00,2860,2830
1275,2020-02-24,15:00:00,4001,3961
1276,2020-02-24,16:00:00,3854,3814
1277,2020-02-24,17:00:00,3192,3156
1278,2020-02-24,18:00:00,3102,3072
1279,2020-02-24,19:00:00,2759,2733
1280,2020-02-24,20:00:00,1799,1780
1281,2020-02-24,21:00:00,1112,1099
1282,2020-02-24,22:00:00,794,790
1283,2020-02-24,23:00:00,326,320
1284,2020-02-25,00:00:00,78,76
1285,2020-02-25,01:00:00,8,8
1286,2020-02-25,03:00:00,3,3
1287,2020-02-25,04:00:00,1,1
1288,2020-02-25,05:00:00,3,3
1289,2020-02-25,06:00:00,133,129
1290,2020-02-25,07:00:00,2447,2427
1291,2020-02-25,08:00:00,3111,3083
1292,2020-02-25,09:00:00,2038,2017
1293,2020-02-25,10:00:00,1682,1671
1294,2020-02-25,11:00:00,2138,2119
1295,2020-02-25,12:00:00,3006,2982
1296,2020-02-25,13:00:00,2682,2654
1297,2020-02-25,14:00:00,2541,2509
1298,2020-02-25,15:00:00,3342,3307
1299,2020-02-25,16:00:00,3262,3219
1300,2020-02-25,17:00:00,2956,2913
1301,2020-02-25,18:00:00,2706,2686
1302,2020-02-25,19:00:00,2366,2334
1303,2020-02-25,20:00:00,1694,1676
1304,2020-02-25,21:00:00,1110,1094
1305,2020-02-25,22:00:00,721,714
1306,2020-02-25,23:00:00,328,326
1307,2020-02-26,00:00:00,78,78
1308,2020-02-26,01:00:00,12,12
1309,2020-02-26,02:00:00,3,3
1310,2020-02-26,03:00:00,2,2
1311,2020-02-26,05:00:00,3,3
1312,2020-02-26,06:00:00,109,108
1313,2020-02-26,07:00:00,2530,2510
1314,2020-02-26,08:00:00,3020,2987
1315,2020-02-26,09:00:00,1907,1885
1316,2020-02-26,10:00:00,1802,1772
1317,2020-02-26,11:00:00,2077,2060
1318,2020-02-26,12:00:00,2823,2800
1319,2020-02-26,13:00:00,2684,2667
1320,2020-02-26,14:00:00,2532,2505
1321,2020-02-26,15:00:00,3231,3203
1322,2020-02-26,16:00:00,3222,3183
1323,2020-02-26,17:00:00,2938,2901
1324,2020-02-26,18:00:00,3149,3116
1325,2020-02-26,19:00:00,2741,2707
1326,2020-02-26,20:00:00,1807,1780
1327,2020-02-26,21:00:00,1337,1326
1328,2020-02-26,22:00:00,1057,1049
1329,2020-02-26,23:00:00,509,500
1330,2020-02-27,00:00:00,69,69
1331,2020-02-27,01:00:00,11,11
1332,2020-02-27,02:00:00,3,3
1333,2020-02-27,03:00:00,2,2
1334,2020-02-27,04:00:00,3,3
1335,2020-02-27,05:00:00,5,5
1336,2020-02-27,06:00:00,112,112
1337,2020-02-27,07:00:00,2201,2183
1338,2020-02-27,08:00:00,2661,2629
1339,2020-02-27,09:00:00,1923,1907
1340,2020-02-27,10:00:00,1765,1736
1341,2020-02-27,11:00:00,2269,2239
1342,2020-02-27,12:00:00,2959,2915
