tarih_saat,yukleme_adedi,yukleme_yapilan_kart_adedi
2021-04-22 11:00:00,949,941
2021-04-22 12:00:00,1154,1148
2021-04-22 13:00:00,1269,1254
2021-04-22 14:00:00,1375,1357
2021-04-22 15:00:00,1260,1249
2021-04-22 16:00:00,1275,1260
2021-04-22 17:00:00,1388,1373
2021-04-22 18:00:00,1560,1541
2021-04-22 19:00:00,197,194
2021-04-22 20:00:00,41,30
2021-04-22 21:00:00,23,22
2021-04-22 22:00:00,13,13
2021-04-22 23:00:00,16,16
2021-04-23 03:00:00,3,3
2021-04-23 04:00:00,7,7
2021-04-23 05:00:00,3,3
2021-04-23 06:00:00,13,13
2021-04-23 07:00:00,55,54
2021-04-23 08:00:00,79,79
2021-04-23 09:00:00,84,84
2021-04-23 10:00:00,123,122
2021-04-23 11:00:00,171,169
2021-04-23 12:00:00,141,141
2021-04-23 13:00:00,219,218
2021-04-23 14:00:00,245,241
2021-04-23 15:00:00,292,285
2021-04-23 16:00:00,347,343
2021-04-23 17:00:00,264,258
2021-04-23 18:00:00,109,109
2021-04-23 19:00:00,19,19
2021-04-23 20:00:00,11,11
2021-04-23 21:00:00,18,18
2021-04-23 22:00:00,16,16
2021-04-23 23:00:00,17,15
2021-04-24 03:00:00,7,7
2021-04-24 04:00:00,11,11
2021-04-24 06:00:00,9,8
2021-04-24 07:00:00,59,59
2021-04-24 08:00:00,122,113
2021-04-24 09:00:00,129,129
2021-04-24 10:00:00,145,142
2021-04-24 11:00:00,185,185
2021-04-24 12:00:00,228,222
2021-04-24 13:00:00,373,367
2021-04-24 14:00:00,386,383
2021-04-24 15:00:00,341,339
2021-04-24 16:00:00,336,333
2021-04-24 17:00:00,250,242
2021-04-24 18:00:00,93,90
2021-04-24 19:00:00,19,19
2021-04-24 20:00:00,8,8
2021-04-24 21:00:00,14,14
2021-04-24 22:00:00,6,6
2021-04-24 23:00:00,10,10
2021-04-25 00:00:00,2,2
2021-04-25 03:00:00,3,3
2021-04-25 04:00:00,1,1
2021-04-25 06:00:00,5,5
2021-04-25 07:00:00,19,17
2021-04-25 08:00:00,25,25
2021-04-25 09:00:00,45,45
2021-04-25 10:00:00,81,81
2021-04-25 11:00:00,115,114
2021-04-25 12:00:00,234,228
2021-04-25 13:00:00,286,281
2021-04-25 14:00:00,348,337
2021-04-25 15:00:00,357,350
2021-04-25 16:00:00,334,332
2021-04-25 17:00:00,167,160
2021-04-25 18:00:00,76,71
2021-04-25 19:00:00,17,17
2021-04-25 20:00:00,27,27
2021-04-25 21:00:00,23,21
2021-04-25 22:00:00,25,23
2021-04-25 23:00:00,38,37
2021-04-26 00:00:00,1,1
2021-04-26 03:00:00,12,11
2021-04-26 04:00:00,18,18
2021-04-26 05:00:00,8,8
2021-04-26 06:00:00,102,100
2021-04-26 07:00:00,1042,1031
2021-04-26 08:00:00,1239,1224
2021-04-26 09:00:00,1195,1180
2021-04-26 10:00:00,1139,1133
2021-04-26 11:00:00,1205,1185
2021-04-26 12:00:00,1483,1470
2021-04-26 13:00:00,1574,1556
2021-04-26 14:00:00,1464,1455
2021-04-26 15:00:00,1531,1513
2021-04-26 16:00:00,1384,1364
2021-04-26 17:00:00,1651,1638
2021-04-26 18:00:00,1801,1792
2021-04-26 19:00:00,213,205
2021-04-26 20:00:00,36,35
2021-04-26 21:00:00,31,31
2021-04-26 22:00:00,19,19
2021-04-26 23:00:00,22,22
2021-04-27 03:00:00,2,2
2021-04-27 04:00:00,23,22
2021-04-27 05:00:00,6,6
2021-04-27 06:00:00,73,73
2021-04-27 07:00:00,670,667
2021-04-27 08:00:00,936,924
2021-04-27 09:00:00,1051,1039
2021-04-27 10:00:00,1163,1153
2021-04-27 11:00:00,1264,1249
2021-04-27 12:00:00,1449,1419
2021-04-27 13:00:00,1616,1599
2021-04-27 14:00:00,1642,1626
2021-04-27 15:00:00,1483,1462
2021-04-27 16:00:00,1459,1437
2021-04-27 17:00:00,1486,1472
2021-04-27 18:00:00,1671,1657
2021-04-27 19:00:00,229,225
2021-04-27 20:00:00,38,36
2021-04-27 21:00:00,34,33
2021-04-27 22:00:00,31,27
2021-04-27 23:00:00,26,26
2021-04-28 00:00:00,1,1
2021-04-28 03:00:00,11,10
2021-04-28 04:00:00,17,17
2021-04-28 05:00:00,8,8
2021-04-28 06:00:00,55,55
2021-04-28 07:00:00,682,673
2021-04-28 08:00:00,956,943
2021-04-28 09:00:00,1010,998
2021-04-28 10:00:00,1277,1264
2021-04-28 11:00:00,1319,1312
2021-04-28 12:00:00,1567,1555
2021-04-28 13:00:00,1674,1654
2021-04-28 14:00:00,1642,1620
2021-04-28 15:00:00,1675,1659
2021-04-28 16:00:00,1507,1492
2021-04-28 17:00:00,1555,1542
2021-04-28 18:00:00,1634,1618
2021-04-28 19:00:00,182,180
2021-04-28 20:00:00,22,22
2021-04-28 21:00:00,46,42
2021-04-28 22:00:00,26,26
2021-04-28 23:00:00,27,27
2021-04-29 00:00:00,1,1
2021-04-29 03:00:00,4,4
2021-04-29 04:00:00,16,16
2021-04-29 05:00:00,8,8
2021-04-29 06:00:00,79,77
2021-04-29 07:00:00,631,628
2021-04-29 08:00:00,920,911
2021-04-29 09:00:00,999,986
2021-04-29 10:00:00,1130,1121
2021-04-29 11:00:00,1402,1387
2021-04-29 12:00:00,1584,1571
2021-04-29 13:00:00,1689,1668
2021-04-29 14:00:00,1682,1654
2021-04-29 15:00:00,1656,1637
2021-04-29 16:00:00,1539,1521
2021-04-29 17:00:00,1506,1488
2021-04-29 18:00:00,1654,1634
2021-04-29 19:00:00,284,281
2021-04-29 20:00:00,30,29
2021-04-29 21:00:00,30,29
2021-04-29 22:00:00,15,15
2021-04-29 23:00:00,22,20
2021-04-30 01:00:00,1,1
2021-04-30 03:00:00,2,2
2021-04-30 04:00:00,11,11
2021-04-30 05:00:00,2,2
2021-04-30 06:00:00,22,22
2021-04-30 07:00:00,81,77
2021-04-30 08:00:00,96,93
2021-04-30 09:00:00,131,129
2021-04-30 10:00:00,134,133
2021-04-30 11:00:00,139,139
2021-04-30 12:00:00,166,161
2021-04-30 13:00:00,223,220
2021-04-30 14:00:00,234,228
2021-04-30 15:00:00,192,190
2021-04-30 16:00:00,291,287
2021-04-30 17:00:00,331,327
2021-04-30 18:00:00,203,200
2021-04-30 19:00:00,38,37
2021-04-30 20:00:00,11,9
2021-04-30 21:00:00,18,17
2021-04-30 22:00:00,19,19
2021-04-30 23:00:00,20,20
2021-05-01 00:00:00,1,1
2021-05-01 03:00:00,3,3
2021-05-01 04:00:00,6,6
2021-05-01 05:00:00,1,1
2021-05-01 06:00:00,20,19
2021-05-01 07:00:00,58,57
2021-05-01 08:00:00,53,53
2021-05-01 09:00:00,59,58
2021-05-01 10:00:00,79,77
2021-05-01 11:00:00,100,99
2021-05-01 12:00:00,156,154
2021-05-01 13:00:00,218,211
2021-05-01 14:00:00,245,243
2021-05-01 15:00:00,253,247
2021-05-01 16:00:00,276,271
2021-05-01 17:00:00,166,164
2021-05-01 18:00:00,74,74
2021-05-01 19:00:00,25,21
2021-05-01 20:00:00,7,7
2021-05-01 21:00:00,22,20
2021-05-01 22:00:00,13,13
2021-05-01 23:00:00,14,14
2021-05-02 00:00:00,1,1
2021-05-02 03:00:00,2,2
2021-05-02 04:00:00,3,3
2021-05-02 06:00:00,12,12
2021-05-02 07:00:00,18,18
2021-05-02 08:00:00,35,34
2021-05-02 09:00:00,25,24
2021-05-02 10:00:00,51,50
2021-05-02 11:00:00,70,70
2021-05-02 12:00:00,86,85
2021-05-02 13:00:00,157,156
2021-05-02 14:00:00,162,158
2021-05-02 15:00:00,141,140
2021-05-02 16:00:00,156,153
2021-05-02 17:00:00,91,91
2021-05-02 18:00:00,48,47
2021-05-02 19:00:00,13,13
2021-05-02 20:00:00,20,17
2021-05-02 21:00:00,13,13
2021-05-02 22:00:00,16,16
2021-05-02 23:00:00,17,17
2021-05-03 00:00:00,3,3
2021-05-03 03:00:00,3,3
2021-05-03 04:00:00,6,6
2021-05-03 05:00:00,2,2
2021-05-03 06:00:00,27,27
2021-05-03 07:00:00,136,135
2021-05-03 08:00:00,154,152
2021-05-03 09:00:00,125,124
2021-05-03 10:00:00,205,200
2021-05-03 11:00:00,207,206
2021-05-03 12:00:00,232,229
2021-05-03 13:00:00,217,215
2021-05-03 14:00:00,249,247
2021-05-03 15:00:00,299,297
2021-05-03 16:00:00,382,372
2021-05-03 17:00:00,472,461
2021-05-03 18:00:00,342,331
2021-05-03 19:00:00,69,68
2021-05-03 20:00:00,30,28
2021-05-03 21:00:00,18,18
2021-05-03 22:00:00,18,18
2021-05-03 23:00:00,14,14
2021-05-04 00:00:00,4,3
2021-05-04 01:00:00,1,1
2021-05-04 03:00:00,7,7
2021-05-04 04:00:00,8,8
2021-05-04 05:00:00,2,2
2021-05-04 06:00:00,22,22
2021-05-04 07:00:00,114,114
2021-05-04 08:00:00,120,115
2021-05-04 09:00:00,125,121
2021-05-04 10:00:00,167,165
2021-05-04 11:00:00,173,172
2021-05-04 12:00:00,210,206
2021-05-04 13:00:00,246,242
2021-05-04 14:00:00,302,295
2021-05-04 15:00:00,250,248
2021-05-04 16:00:00,386,377
2021-05-04 17:00:00,440,435
2021-05-04 18:00:00,301,293
2021-05-04 19:00:00,59,58
2021-05-04 20:00:00,12,12
2021-05-04 21:00:00,28,28
2021-05-04 22:00:00,19,17
2021-05-04 23:00:00,7,7
2021-05-05 03:00:00,3,3
2021-05-05 04:00:00,7,7
2021-05-05 05:00:00,3,3
2021-05-05 06:00:00,28,27
2021-05-05 07:00:00,108,106
2021-05-05 08:00:00,117,115
2021-05-05 09:00:00,178,172
2021-05-05 10:00:00,194,188
2021-05-05 11:00:00,186,179
2021-05-05 12:00:00,190,186
2021-05-05 13:00:00,246,240
2021-05-05 14:00:00,258,256
2021-05-05 15:00:00,220,217
2021-05-05 16:00:00,330,323
2021-05-05 17:00:00,422,412
2021-05-05 18:00:00,291,283
2021-05-05 19:00:00,56,55
2021-05-05 20:00:00,21,21
2021-05-05 21:00:00,17,15
2021-05-05 22:00:00,15,15
2021-05-05 23:00:00,14,13
2021-05-06 00:00:00,1,1
2021-05-06 03:00:00,4,4
2021-05-06 04:00:00,10,10
2021-05-06 05:00:00,4,4
2021-05-06 06:00:00,24,23
2021-05-06 07:00:00,85,85
2021-05-06 08:00:00,106,105
2021-05-06 09:00:00,116,115
2021-05-06 10:00:00,173,173
2021-05-06 11:00:00,173,173
2021-05-06 12:00:00,260,251
2021-05-06 13:00:00,247,246
2021-05-06 14:00:00,285,283
2021-05-06 15:00:00,304,301
2021-05-06 16:00:00,327,324
2021-05-06 17:00:00,412,402
2021-05-06 18:00:00,361,350
2021-05-06 19:00:00,81,77
2021-05-06 20:00:00,14,13
2021-05-06 21:00:00,21,20
2021-05-06 22:00:00,30,28
2021-05-06 23:00:00,23,19
2021-05-07 00:00:00,2,2
2021-05-07 03:00:00,2,2
2021-05-07 04:00:00,6,6
2021-05-07 05:00:00,2,2
2021-05-07 06:00:00,32,32
2021-05-07 07:00:00,82,81
2021-05-07 08:00:00,102,95
2021-05-07 09:00:00,139,136
2021-05-07 10:00:00,188,187
2021-05-07 11:00:00,173,169
2021-05-07 12:00:00,218,216
2021-05-07 13:00:00,257,255
2021-05-07 14:00:00,308,305
2021-05-07 15:00:00,273,273
2021-05-07 16:00:00,321,316
2021-05-07 17:00:00,435,427
2021-05-07 18:00:00,288,285
2021-05-07 19:00:00,63,62
2021-05-07 20:00:00,10,10
2021-05-07 21:00:00,11,11
2021-05-07 22:00:00,16,16
2021-05-07 23:00:00,14,14
2021-05-08 00:00:00,1,1
2021-05-08 01:00:00,1,1
2021-05-08 04:00:00,9,9
2021-05-08 05:00:00,1,1
2021-05-08 06:00:00,17,16
2021-05-08 07:00:00,60,59
2021-05-08 08:00:00,69,66
2021-05-08 09:00:00,69,67
2021-05-08 10:00:00,118,113
2021-05-08 11:00:00,136,134
2021-05-08 12:00:00,164,163
2021-05-08 13:00:00,213,210
2021-05-08 14:00:00,268,264
2021-05-08 15:00:00,270,261
2021-05-08 16:00:00,242,237
2021-05-08 17:00:00,243,235
2021-05-08 18:00:00,136,130
2021-05-08 19:00:00,25,23
2021-05-08 20:00:00,11,11
2021-05-08 21:00:00,8,7
2021-05-08 22:00:00,12,10
2021-05-08 23:00:00,11,11
2021-05-09 00:00:00,1,1
2021-05-09 02:00:00,2,2
2021-05-09 03:00:00,1,1
2021-05-09 05:00:00,2,2
2021-05-09 06:00:00,4,4
2021-05-09 07:00:00,19,19
2021-05-09 08:00:00,9,9
2021-05-09 09:00:00,20,20
2021-05-09 10:00:00,52,52
2021-05-09 11:00:00,83,83
2021-05-09 12:00:00,97,97
2021-05-09 13:00:00,133,133
2021-05-09 14:00:00,190,187
2021-05-09 15:00:00,157,155
2021-05-09 16:00:00,140,136
2021-05-09 17:00:00,110,107
2021-05-09 18:00:00,42,42
2021-05-09 19:00:00,17,16
2021-05-09 20:00:00,7,7
2021-05-09 21:00:00,16,16
2021-05-09 22:00:00,16,16
2021-05-09 23:00:00,6,6
2021-05-10 03:00:00,9,9
2021-05-10 04:00:00,9,9
2021-05-10 05:00:00,6,6
2021-05-10 06:00:00,26,25
2021-05-10 07:00:00,98,97
2021-05-10 08:00:00,106,105
2021-05-10 09:00:00,126,124
2021-05-10 10:00:00,175,171
2021-05-10 11:00:00,179,177
2021-05-10 12:00:00,211,210
2021-05-10 13:00:00,246,243
2021-05-10 14:00:00,289,287
2021-05-10 15:00:00,297,292
2021-05-10 16:00:00,300,293
2021-05-10 17:00:00,401,398
2021-05-10 18:00:00,252,249
2021-05-10 19:00:00,53,51
2021-05-10 20:00:00,10,10
2021-05-10 21:00:00,16,16
2021-05-10 22:00:00,18,18
2021-05-10 23:00:00,13,13
2021-05-11 00:00:00,2,2
2021-05-11 01:00:00,1,1
2021-05-11 03:00:00,2,1
2021-05-11 04:00:00,1,1
2021-05-11 05:00:00,3,3
2021-05-11 06:00:00,20,19
2021-05-11 07:00:00,95,95
2021-05-11 08:00:00,67,66
2021-05-11 09:00:00,117,114
2021-05-11 10:00:00,133,132
2021-05-11 11:00:00,154,154
2021-05-11 12:00:00,187,187
2021-05-11 13:00:00,275,268
2021-05-11 14:00:00,258,256
2021-05-11 15:00:00,238,235
2021-05-11 16:00:00,291,281
2021-05-11 17:00:00,314,313
2021-05-11 18:00:00,211,206
2021-05-11 19:00:00,47,46
2021-05-11 20:00:00,12,12
2021-05-11 21:00:00,20,17
2021-05-11 22:00:00,13,13
2021-05-11 23:00:00,14,14
2021-05-12 00:00:00,3,3
2021-05-12 01:00:00,1,1
2021-05-12 03:00:00,2,2
2021-05-12 04:00:00,4,4
2021-05-12 06:00:00,12,12
2021-05-12 07:00:00,45,44
2021-05-12 08:00:00,68,66
2021-05-12 09:00:00,84,83
2021-05-12 10:00:00,122,121
2021-05-12 11:00:00,162,161
2021-05-12 12:00:00,211,211
2021-05-12 13:00:00,268,265
2021-05-12 14:00:00,281,280
2021-05-12 15:00:00,208,205
2021-05-12 16:00:00,202,199
2021-05-12 17:00:00,153,150
2021-05-12 18:00:00,74,72
2021-05-12 19:00:00,14,14
2021-05-12 20:00:00,4,4
2021-05-12 21:00:00,4,4
2021-05-12 22:00:00,4,4
2021-05-12 23:00:00,3,3
2021-05-13 00:00:00,2,2
2021-05-13 04:00:00,1,1
2021-05-13 06:00:00,3,3
2021-05-13 07:00:00,13,13
2021-05-13 08:00:00,9,9
2021-05-13 09:00:00,20,19
2021-05-13 10:00:00,14,14
2021-05-13 11:00:00,25,25
2021-05-13 12:00:00,51,51
2021-05-13 13:00:00,68,67
2021-05-13 14:00:00,46,46
2021-05-13 15:00:00,38,38
2021-05-13 16:00:00,53,51
2021-05-13 17:00:00,43,43
2021-05-13 18:00:00,23,21
2021-05-13 19:00:00,20,20
2021-05-13 20:00:00,7,7
2021-05-13 21:00:00,7,7
2021-05-13 22:00:00,4,4
2021-05-13 23:00:00,6,6
2021-05-14 03:00:00,1,1
2021-05-14 04:00:00,1,1
2021-05-14 06:00:00,1,1
2021-05-14 07:00:00,22,21
2021-05-14 08:00:00,22,22
2021-05-14 09:00:00,28,28
2021-05-14 10:00:00,44,44
2021-05-14 11:00:00,78,77
2021-05-14 12:00:00,92,90
2021-05-14 13:00:00,118,117
2021-05-14 14:00:00,161,156
2021-05-14 15:00:00,124,122
2021-05-14 16:00:00,97,96
2021-05-14 17:00:00,62,57
2021-05-14 18:00:00,36,34
2021-05-14 19:00:00,22,21
2021-05-14 20:00:00,10,9
2021-05-14 21:00:00,6,6
2021-05-14 22:00:00,6,6
2021-05-14 23:00:00,9,9
2021-05-15 00:00:00,1,1
2021-05-15 03:00:00,1,1
2021-05-15 05:00:00,1,1
2021-05-15 06:00:00,2,2
2021-05-15 07:00:00,32,32
2021-05-15 08:00:00,37,36
2021-05-15 09:00:00,43,42
2021-05-15 10:00:00,59,59
2021-05-15 11:00:00,92,90
2021-05-15 12:00:00,151,149
2021-05-15 13:00:00,164,157
2021-05-15 14:00:00,170,168
2021-05-15 15:00:00,159,156
2021-05-15 16:00:00,137,130
2021-05-15 17:00:00,111,109
2021-05-15 18:00:00,52,50
2021-05-15 19:00:00,31,29
2021-05-15 20:00:00,11,11
2021-05-15 21:00:00,8,8
2021-05-15 22:00:00,13,12
2021-05-15 23:00:00,12,12
2021-05-16 03:00:00,1,1
2021-05-16 04:00:00,1,1
2021-05-16 06:00:00,2,2
2021-05-16 07:00:00,10,10
2021-05-16 08:00:00,22,22
2021-05-16 09:00:00,40,38
2021-05-16 10:00:00,72,72
2021-05-16 11:00:00,118,117
2021-05-16 12:00:00,193,192
2021-05-16 13:00:00,263,261
2021-05-16 14:00:00,286,284
2021-05-16 15:00:00,268,267
2021-05-16 16:00:00,285,281
2021-05-16 17:00:00,180,180
2021-05-16 18:00:00,82,80
2021-05-16 19:00:00,54,54
2021-05-16 20:00:00,39,39
2021-05-16 21:00:00,39,39
2021-05-16 22:00:00,45,45
2021-05-16 23:00:00,52,51
2021-05-17 00:00:00,7,7
2021-05-17 03:00:00,3,3
2021-05-17 04:00:00,2,2
2021-05-17 05:00:00,6,6
2021-05-17 06:00:00,210,209
2021-05-17 07:00:00,1759,1732
2021-05-17 08:00:00,1641,1625
2021-05-17 09:00:00,1518,1510
2021-05-17 10:00:00,1660,1642
2021-05-17 11:00:00,1818,1801
2021-05-17 12:00:00,2025,2011
2021-05-17 13:00:00,1862,1840
2021-05-17 14:00:00,1834,1809
2021-05-17 15:00:00,1714,1687
2021-05-17 16:00:00,1641,1624
2021-05-17 17:00:00,1419,1403
2021-05-17 18:00:00,1718,1699
2021-05-17 19:00:00,1778,1760
2021-05-17 20:00:00,1073,1065
2021-05-17 21:00:00,128,126
2021-05-17 22:00:00,34,34
2021-05-17 23:00:00,32,32
2021-05-18 00:00:00,3,3
2021-05-18 03:00:00,3,3
2021-05-18 04:00:00,1,1
2021-05-18 05:00:00,6,5
2021-05-18 06:00:00,143,141
2021-05-18 07:00:00,1086,1080
2021-05-18 08:00:00,1174,1164
2021-05-18 09:00:00,1270,1255
2021-05-18 10:00:00,1356,1343
2021-05-18 11:00:00,1522,1512
2021-05-18 12:00:00,1756,1734
2021-05-18 13:00:00,1659,1643
2021-05-18 14:00:00,1403,1382
2021-05-18 15:00:00,1551,1534
2021-05-18 16:00:00,1241,1226
2021-05-18 17:00:00,1214,1198
2021-05-18 18:00:00,1382,1368
2021-05-18 19:00:00,1328,1315
2021-05-18 20:00:00,902,891
2021-05-18 21:00:00,94,91
2021-05-18 22:00:00,22,22
2021-05-18 23:00:00,17,17
2021-05-19 00:00:00,1,1
2021-05-19 03:00:00,1,1
2021-05-19 05:00:00,7,7
2021-05-19 06:00:00,107,106
2021-05-19 07:00:00,782,776
2021-05-19 08:00:00,819,814
2021-05-19 09:00:00,817,809
2021-05-19 10:00:00,898,892
2021-05-19 11:00:00,1061,1046
2021-05-19 12:00:00,1261,1251
2021-05-19 13:00:00,1309,1299
2021-05-19 14:00:00,1161,1148
2021-05-19 15:00:00,1111,1099
2021-05-19 16:00:00,991,982
2021-05-19 17:00:00,1119,1105
2021-05-19 18:00:00,1223,1208
2021-05-19 19:00:00,1244,1235
2021-05-19 20:00:00,873,866
2021-05-19 21:00:00,116,115
2021-05-19 22:00:00,48,46
2021-05-19 23:00:00,24,24
2021-05-20 00:00:00,3,3
2021-05-20 03:00:00,1,1
2021-05-20 04:00:00,1,1
2021-05-20 05:00:00,10,10
2021-05-20 06:00:00,143,142
2021-05-20 07:00:00,1024,1016
2021-05-20 08:00:00,1111,1107
2021-05-20 09:00:00,1289,1277
2021-05-20 10:00:00,1285,1274
2021-05-20 11:00:00,1536,1519
2021-05-20 12:00:00,1724,1705
2021-05-20 13:00:00,1705,1684
2021-05-20 14:00:00,1574,1557
2021-05-20 15:00:00,1411,1396
2021-05-20 16:00:00,1273,1253
2021-05-20 17:00:00,1203,1187
2021-05-20 18:00:00,1333,1321
2021-05-20 19:00:00,1327,1307
2021-05-20 20:00:00,902,890
2021-05-20 21:00:00,95,94
2021-05-20 22:00:00,54,51
2021-05-20 23:00:00,26,26
2021-05-21 00:00:00,3,3
2021-05-21 02:00:00,1,1
2021-05-21 04:00:00,1,1
2021-05-21 05:00:00,4,4
2021-05-21 06:00:00,121,120
2021-05-21 07:00:00,930,914
2021-05-21 08:00:00,1075,1062
2021-05-21 09:00:00,1154,1146
2021-05-21 10:00:00,1235,1225
2021-05-21 11:00:00,1352,1341
2021-05-21 12:00:00,1374,1356
2021-05-21 13:00:00,1468,1449
2021-05-21 14:00:00,1611,1584
2021-05-21 15:00:00,1437,1419
2021-05-21 16:00:00,1295,1288
2021-05-21 17:00:00,1187,1176
2021-05-21 18:00:00,1363,1353
2021-05-21 19:00:00,1336,1320
2021-05-21 20:00:00,944,940
2021-05-21 21:00:00,103,100
2021-05-21 22:00:00,37,35
2021-05-21 23:00:00,18,18
2021-05-22 00:00:00,1,1
2021-05-22 01:00:00,1,1
2021-05-22 03:00:00,1,1
2021-05-22 05:00:00,2,2
2021-05-22 06:00:00,18,17
2021-05-22 07:00:00,121,120
2021-05-22 08:00:00,134,133
2021-05-22 09:00:00,157,155
2021-05-22 10:00:00,210,210
2021-05-22 11:00:00,217,217
2021-05-22 12:00:00,295,291
2021-05-22 13:00:00,433,427
2021-05-22 14:00:00,429,426
2021-05-22 15:00:00,391,385
2021-05-22 16:00:00,381,374
2021-05-22 17:00:00,304,298
2021-05-22 18:00:00,168,165
2021-05-22 19:00:00,83,81
2021-05-22 20:00:00,38,37
2021-05-22 21:00:00,16,14
2021-05-22 22:00:00,14,14
2021-05-22 23:00:00,10,10
2021-05-23 00:00:00,2,2
2021-05-23 03:00:00,1,1
2021-05-23 06:00:00,6,6
2021-05-23 07:00:00,36,34
2021-05-23 08:00:00,56,55
2021-05-23 09:00:00,96,94
2021-05-23 10:00:00,126,126
2021-05-23 11:00:00,179,176
2021-05-23 12:00:00,288,284
2021-05-23 13:00:00,341,338
2021-05-23 14:00:00,357,354
2021-05-23 15:00:00,398,394
2021-05-23 16:00:00,324,321
2021-05-23 17:00:00,217,216
2021-05-23 18:00:00,128,119
2021-05-23 19:00:00,68,67
2021-05-23 20:00:00,40,39
2021-05-23 21:00:00,45,44
2021-05-23 22:00:00,28,28
2021-05-23 23:00:00,28,28
2021-05-24 00:00:00,6,6
2021-05-24 04:00:00,3,3
2021-05-24 05:00:00,10,10
2021-05-24 06:00:00,199,198
2021-05-24 07:00:00,1731,1714
2021-05-24 08:00:00,1677,1655
2021-05-24 09:00:00,1691,1667
2021-05-24 10:00:00,1538,1528
2021-05-24 11:00:00,1655,1641
2021-05-24 12:00:00,1916,1898
2021-05-24 13:00:00,1904,1884
2021-05-24 14:00:00,1759,1735
2021-05-24 15:00:00,1576,1557
2021-05-24 16:00:00,1557,1547
2021-05-24 17:00:00,1439,1424
2021-05-24 18:00:00,1618,1604
2021-05-24 19:00:00,1638,1615
2021-05-24 20:00:00,1053,1042
2021-05-24 21:00:00,138,138
2021-05-24 22:00:00,38,37
2021-05-24 23:00:00,27,27
2021-05-25 00:00:00,6,6
2021-05-25 03:00:00,1,1
2021-05-25 04:00:00,1,1
2021-05-25 05:00:00,7,6
2021-05-25 06:00:00,148,146
2021-05-25 07:00:00,1043,1034
2021-05-25 08:00:00,1270,1261
2021-05-25 09:00:00,1294,1282
2021-05-25 10:00:00,1272,1266
2021-05-25 11:00:00,1449,1437
2021-05-25 12:00:00,1558,1544
2021-05-25 13:00:00,1647,1629
2021-05-25 14:00:00,1492,1478
2021-05-25 15:00:00,1346,1331
2021-05-25 16:00:00,1315,1309
2021-05-25 17:00:00,1303,1290
2021-05-25 18:00:00,1421,1405
2021-05-25 19:00:00,1393,1381
2021-05-25 20:00:00,960,944
2021-05-25 21:00:00,128,127
2021-05-25 22:00:00,50,49
2021-05-25 23:00:00,21,21
2021-05-26 00:00:00,2,2
2021-05-26 03:00:00,2,2
2021-05-26 04:00:00,1,1
2021-05-26 05:00:00,2,2
2021-05-26 06:00:00,124,122
2021-05-26 07:00:00,1052,1044
2021-05-26 08:00:00,1218,1214
2021-05-26 09:00:00,1286,1268
2021-05-26 10:00:00,1199,1191
2021-05-26 11:00:00,1286,1277
2021-05-26 12:00:00,1589,1570
2021-05-26 13:00:00,1417,1404
2021-05-26 14:00:00,1359,1351
2021-05-26 15:00:00,1297,1280
2021-05-26 16:00:00,1169,1154
2021-05-26 17:00:00,1158,1145
2021-05-26 18:00:00,1373,1363
2021-05-26 19:00:00,1366,1351
2021-05-26 20:00:00,952,937
2021-05-26 21:00:00,128,127
2021-05-26 22:00:00,43,42
2021-05-26 23:00:00,24,24
2021-05-27 00:00:00,1,1
2021-05-27 01:00:00,1,1
2021-05-27 03:00:00,1,1
2021-05-27 05:00:00,4,4
2021-05-27 06:00:00,134,134
2021-05-27 07:00:00,977,973
2021-05-27 08:00:00,1222,1216
2021-05-27 09:00:00,1205,1196
2021-05-27 10:00:00,1187,1180
2021-05-27 11:00:00,1227,1218
2021-05-27 12:00:00,1463,1450
2021-05-27 13:00:00,1464,1444
2021-05-27 14:00:00,1356,1344
2021-05-27 15:00:00,1407,1389
2021-05-27 16:00:00,1188,1180
2021-05-27 17:00:00,1076,1061
2021-05-27 18:00:00,1313,1307
2021-05-27 19:00:00,1334,1320
2021-05-27 20:00:00,690,683
2021-05-27 21:00:00,85,83
2021-05-27 22:00:00,33,33
2021-05-27 23:00:00,19,19
2021-05-28 03:00:00,1,1
2021-05-28 05:00:00,2,2
2021-05-28 06:00:00,148,147
2021-05-28 07:00:00,1076,1070
2021-05-28 08:00:00,1161,1150
2021-05-28 09:00:00,1248,1232
2021-05-28 10:00:00,1182,1171
2021-05-28 11:00:00,1264,1259
2021-05-28 12:00:00,1355,1342
2021-05-28 13:00:00,1368,1357
2021-05-28 14:00:00,1576,1556
2021-05-28 15:00:00,1380,1356
2021-05-28 16:00:00,1323,1309
2021-05-28 17:00:00,1230,1222
2021-05-28 18:00:00,1475,1465
2021-05-28 19:00:00,1455,1443
2021-05-28 20:00:00,1022,1007
2021-05-28 21:00:00,152,144
2021-05-28 22:00:00,37,36
2021-05-28 23:00:00,20,18
2021-05-29 00:00:00,2,2
2021-05-29 03:00:00,1,1
2021-05-29 05:00:00,2,2
2021-05-29 06:00:00,30,30
2021-05-29 07:00:00,125,125
2021-05-29 08:00:00,183,181
2021-05-29 09:00:00,188,185
2021-05-29 10:00:00,202,200
2021-05-29 11:00:00,246,245
2021-05-29 12:00:00,327,324
2021-05-29 13:00:00,380,378
2021-05-29 14:00:00,445,442
2021-05-29 15:00:00,404,401
2021-05-29 16:00:00,445,443
2021-05-29 17:00:00,368,357
