_id,tarih,pm10_(_µg/m3_),so2_(_µg/m3_),co_(_µg/m3_),no2_(_µg/m3_),nox_(_µg/m3_)
3282,2021-05-17T17:00:56,"49,25","1,65",-,"15,28","16,05"
3283,2021-05-17T18:00:56,"58,50","1,47",-,"21,12","22,00"
3284,2021-05-17T19:00:56,"62,88","2,29",-,"29,14","29,90"
3285,2021-05-17T20:00:56,"67,75","2,01",-,"29,08","30,06"
3286,2021-05-17T21:00:56,"60,76","0,80",-,"33,12","33,58"
3287,2021-05-17T22:00:56,"71,37","1,68",-,"51,63","53,97"
3288,2021-05-17T23:00:56,"60,25","2,78",-,"52,97","54,64"
3289,2021-05-18T00:00:56,"59,49","2,84",-,"29,66","30,62"
3290,2021-05-18T01:00:56,"39,79","3,09",-,"22,18","23,06"
3291,2021-05-18T02:00:56,"24,00","2,82",-,"16,49","17,31"
3292,2021-05-18T03:00:56,"23,87","2,85",-,"13,06","13,67"
3293,2021-05-18T04:00:56,"22,87","3,08",-,"11,68","12,43"
3294,2021-05-18T05:00:56,"23,88","3,44",-,"26,10","27,48"
3295,2021-05-18T06:00:56,"49,29","3,85",-,"47,79","50,17"
3296,2021-05-18T07:00:56,"130,86","4,33",-,"51,70","55,92"
3297,2021-05-18T08:00:56,"100,12","3,36",-,"46,84","52,46"
3298,2021-05-18T09:00:56,"88,38","4,16",-,"55,85","63,23"
3299,2021-05-18T10:00:56,"91,73","2,45",-,"37,41","39,64"
3300,2021-05-18T11:00:56,"49,63","3,93",-,"28,66","30,20"
3301,2021-05-18T12:00:56,"59,75","2,46",-,"22,37","23,46"
3302,2021-05-18T13:00:56,"49,24","2,80",-,"19,95","20,92"
3303,2021-05-18T14:00:56,"36,87","2,95",-,"16,49","17,83"
3304,2021-05-18T15:00:56,"35,37","3,71",-,"17,62","18,71"
3305,2021-05-18T16:00:56,"32,38","4,18",-,"17,29","18,23"
3306,2021-05-18T17:00:56,"43,76","3,92",-,"15,86","17,04"
3307,2021-05-18T18:00:56,"53,99","3,91",-,"16,46","17,62"
3308,2021-05-18T19:00:56,"39,87","4,78",-,"20,12","21,58"
3309,2021-05-18T20:00:56,"40,38","4,26",-,"39,49","42,98"
3310,2021-05-18T21:00:56,"52,13","3,59",-,"43,07","46,04"
3311,2021-05-18T22:00:56,"63,74","2,69",-,"25,84","26,99"
3312,2021-05-18T23:00:56,"40,75","5,02",-,"22,84","25,33"
3313,2021-05-19T00:00:56,"40,63","5,43",-,"27,48","32,57"
3314,2021-05-19T01:00:56,"48,74","5,25",-,"12,35","12,80"
3315,2021-05-19T02:00:56,"26,88","6,55",-,"10,99","11,58"
3316,2021-05-19T03:00:56,"40,38","5,85",-,"7,78","8,54"
3317,2021-05-19T04:00:56,"44,63","6,49",-,"11,78","12,44"
3318,2021-05-19T05:00:56,"56,88","6,26",-,"41,64","48,54"
3319,2021-05-19T06:00:56,"59,36","5,52",-,"15,00","16,00"
3320,2021-05-19T07:00:56,"33,87","6,26",-,"12,23","13,03"
3321,2021-05-19T08:00:56,"33,50","5,57",-,"15,96","17,23"
3322,2021-05-19T09:00:56,"37,38","5,65",-,"18,05","19,81"
3323,2021-05-19T10:00:56,"43,76","5,50",-,"26,05","28,38"
3324,2021-05-19T11:00:56,"68,62","6,29",-,"21,35","22,64"
3325,2021-05-19T12:00:56,"59,38","5,96",-,"18,81","19,93"
3326,2021-05-19T13:00:56,"62,63","5,62",-,"17,01","17,82"
3327,2021-05-19T14:00:56,"66,25","5,61",-,"16,28","17,01"
3328,2021-05-19T15:00:56,"61,50","5,64",-,"16,15","16,77"
3329,2021-05-19T16:00:56,"64,12","5,79",-,"15,40","16,24"
3330,2021-05-19T17:00:56,"58,00","5,28",-,"15,20","16,21"
3331,2021-05-19T18:00:56,"58,88","6,30",-,"16,37","17,56"
3332,2021-05-19T19:00:56,"66,25","6,16",-,"22,03","22,89"
3333,2021-05-19T20:00:56,"74,50","5,23",-,"29,06","30,24"
3334,2021-05-19T21:00:56,"74,54","4,77",-,"48,52","49,57"
3335,2021-05-19T22:00:56,"103,78","5,65",-,"79,61","86,35"
3336,2021-05-19T23:00:56,"131,12","6,68",-,"77,01","89,44"
3337,2021-05-20T00:00:56,"127,73","6,68",-,"53,29","55,65"
3338,2021-05-20T01:00:56,"96,16","6,58",-,"49,24","51,13"
3339,2021-05-20T02:00:56,"86,09","6,71",-,"28,69","29,56"
3340,2021-05-20T03:00:56,"57,88","7,51",-,"21,38","22,09"
3341,2021-05-20T04:00:56,"55,54","6,54",-,"15,00","15,93"
3342,2021-05-20T05:00:56,"44,39","6,82",-,"14,30","15,17"
3343,2021-05-20T06:00:56,"39,63","6,81",-,"16,79","17,83"
3344,2021-05-20T07:00:56,"37,85","6,96",-,"23,07","23,98"
3345,2021-05-20T08:00:56,"45,59","6,83",-,"32,14","33,78"
3346,2021-05-20T09:00:56,"57,12","6,51",-,"41,98","45,23"
3347,2021-05-20T10:00:56,"59,83","6,46",-,"36,57","38,97"
3348,2021-05-20T11:00:56,"75,32","6,69",-,"31,36","32,63"
3349,2021-05-20T12:00:56,"87,73","6,69",-,"24,68","25,87"
3350,2021-05-20T13:00:56,"56,51","5,83",-,"22,26","23,33"
3351,2021-05-20T14:00:56,"50,56","6,82",-,"19,89","20,80"
3352,2021-05-20T15:00:56,"33,61","9,27",-,"19,20","20,60"
3353,2021-05-20T16:00:56,"37,76","9,37",-,"18,97","20,37"
3354,2021-05-20T17:00:56,"37,10","7,79",-,"16,86","17,79"
3355,2021-05-20T18:00:56,"45,61","7,13",-,"18,12","19,29"
3356,2021-05-20T19:00:56,"50,00","6,19",-,"21,98","23,11"
3357,2021-05-20T20:00:56,"49,39","7,23",-,"29,69","31,11"
3358,2021-05-20T21:00:56,"45,49","7,08",-,"34,57","35,71"
3359,2021-05-20T22:00:56,"46,93","5,78",-,"26,96","27,94"
3360,2021-05-20T23:00:56,"32,24","2,54",-,"24,76","25,64"
3361,2021-05-21T00:00:56,"33,39","0,00",-,"20,03","20,96"
3362,2021-05-21T01:00:56,"28,64","0,44",-,"18,92","19,67"
3363,2021-05-21T02:00:56,"24,90","0,96",-,"16,07","16,68"
3364,2021-05-21T03:00:56,"17,00","-0,19",-,"11,71","12,22"
3365,2021-05-21T04:00:56,"16,88","-0,44",-,"12,42","12,95"
3366,2021-05-21T05:00:56,"17,34","0,24",-,"21,31","22,12"
3367,2021-05-21T06:00:56,"26,51","0,90",-,"22,27","23,36"
3368,2021-05-21T07:00:56,"37,40","1,10",-,"55,28","63,43"
3369,2021-05-21T08:00:56,"138,68","2,54",-,"64,30","79,80"
3370,2021-05-21T09:00:56,"123,22","1,51",-,"61,18","70,32"
3371,2021-05-21T10:00:56,"122,85","1,10",-,"42,31","45,66"
3372,2021-05-21T11:00:56,"56,15","-0,06",-,"29,51","30,76"
3373,2021-05-21T12:00:56,"55,61","-0,38",-,"23,80","25,00"
3374,2021-05-21T13:00:56,"101,86","-0,28",-,"18,54","19,59"
3375,2021-05-21T14:00:56,"140,95","0,47",-,"16,83","17,71"
3376,2021-05-21T15:00:56,"117,78","0,38",-,"16,28","17,41"
3377,2021-05-21T16:00:56,"108,02","0,36",-,"14,46","15,75"
3378,2021-05-21T17:00:56,"94,17","0,60",-,"16,15","17,58"
3379,2021-05-21T18:00:56,"43,29","-0,72",-,"19,38","20,89"
3380,2021-05-21T19:00:56,"29,90","-1,03",-,"23,87","25,26"
3381,2021-05-21T20:00:56,"24,07","-0,38",-,"23,15","24,34"
3382,2021-05-21T21:00:56,"39,24","-0,27",-,"21,57","22,63"
3383,2021-05-21T22:00:56,"42,10","-0,15",-,"15,63","17,02"
3384,2021-05-21T23:00:56,"49,63","2,55",-,"9,59","10,56"
3385,2021-05-22T00:00:56,"45,90","4,15",-,"7,66","8,75"
3386,2021-05-22T01:00:56,"38,12","4,95",-,"6,75","7,77"
3387,2021-05-22T02:00:56,"36,68","3,80",-,"10,02","10,72"
3388,2021-05-22T03:00:56,"20,85","4,48",-,"14,24","14,95"
3389,2021-05-22T04:00:56,"26,15","4,20",-,"6,10","7,00"
3390,2021-05-22T05:00:56,"20,49","4,58",-,"8,28","9,20"
3391,2021-05-22T06:00:56,"24,73","4,03",-,"11,81","12,40"
3392,2021-05-22T07:00:56,"28,17","2,95",-,"6,97","7,74"
3393,2021-05-22T08:00:56,"15,85","4,16",-,"8,33","9,02"
3394,2021-05-22T09:00:56,"21,39","3,81",-,"8,26","9,05"
3395,2021-05-22T10:00:56,"17,12","3,90",-,"7,93","8,51"
3396,2021-05-22T11:00:56,"17,88","3,58",-,"6,47","7,13"
3397,2021-05-22T12:00:56,"17,98","3,99",-,"6,45","6,98"
3398,2021-05-22T13:00:56,"24,51","3,54",-,"6,69","7,51"
3399,2021-05-22T14:00:56,"25,39","3,56",-,"6,94","7,79"
3400,2021-05-22T15:00:56,"54,19","2,86",-,"6,56","7,46"
3401,2021-05-22T16:00:56,"33,02","3,89",-,"7,05","8,18"
3402,2021-05-22T17:00:56,"25,02","2,19",-,"6,94","7,91"
3403,2021-05-22T18:00:56,"18,73","2,54",-,"8,72","9,66"
3404,2021-05-22T19:00:56,"23,76","3,86",-,"10,84","11,84"
3405,2021-05-22T20:00:56,"22,00","4,08",-,"11,36","12,01"
3406,2021-05-22T21:00:56,"22,61","3,21",-,"9,81","10,70"
3407,2021-05-22T22:00:56,"25,90","4,22",-,"8,07","8,91"
3408,2021-05-22T23:00:56,"17,63","1,63",-,"7,71","8,33"
3409,2021-05-23T00:00:56,"14,76","-0,61",-,"7,39","8,17"
3410,2021-05-23T01:00:56,"13,36","1,03",-,"7,06","7,76"
3411,2021-05-23T02:00:56,"15,63","1,53",-,"7,53","8,01"
3412,2021-05-23T03:00:56,"12,76","1,13",-,"6,96","7,71"
3413,2021-05-23T04:00:56,"11,85","1,03",-,"8,63","9,27"
3414,2021-05-23T05:00:56,"17,39","1,44",-,"9,29","9,80"
3415,2021-05-23T06:00:56,"13,98","0,11",-,"13,00","13,64"
3416,2021-05-23T07:00:56,"21,61","0,63",-,"12,90","13,83"
3417,2021-05-23T08:00:56,"24,90","1,19",-,"5,77","6,68"
3418,2021-05-23T09:00:56,"17,24","0,78",-,"5,10","5,90"
3419,2021-05-23T10:00:56,"17,90","0,51",-,"5,59","6,32"
3420,2021-05-23T11:00:56,"10,12","0,03",-,"5,91","6,65"
3421,2021-05-23T12:00:56,"12,46","0,29",-,"6,22","6,68"
3422,2021-05-23T13:00:56,"22,76","-0,25",-,"6,33","7,15"
3423,2021-05-23T14:00:56,"21,49","-1,32",-,"7,15","7,79"
3424,2021-05-23T15:00:56,"25,12","-0,54",-,"7,82","8,56"
3425,2021-05-23T16:00:56,"26,00","-1,31",-,"8,11","9,15"
3426,2021-05-23T17:00:56,"26,00","-0,51",-,"8,20","9,10"
3427,2021-05-23T18:00:56,"26,00","-0,15",-,"8,67","9,41"
3428,2021-05-23T19:00:56,"26,00","-0,78",-,"9,56","10,07"
3429,2021-05-23T20:00:56,"26,00","-0,52",-,"11,32","11,95"
3430,2021-05-23T21:00:56,"26,85","-0,29",-,"12,06","12,57"
3431,2021-05-23T22:00:56,"32,15","-0,80",-,"13,58","14,12"
3432,2021-05-23T23:00:56,"26,85","1,28",-,"15,85","16,70"
3433,2021-05-24T00:00:56,"32,27","3,81",-,"14,67","15,85"
3434,2021-05-24T01:00:56,"27,24","4,42",-,"10,58","11,25"
3435,2021-05-24T02:00:56,"29,24","4,19",-,"13,84","14,71"
3436,2021-05-24T03:00:56,"31,61","4,52",-,"14,22","14,81"
3437,2021-05-24T04:00:56,"36,12","3,81",-,"13,81","14,82"
3438,2021-05-24T05:00:56,"34,80","4,33",-,"8,43","8,63"
3439,2021-05-24T06:00:56,"19,98","3,97",-,"11,62","12,13"
3440,2021-05-24T07:00:56,"26,63","3,96",-,"14,24","14,77"
3441,2021-05-24T08:00:56,"24,49","5,47",-,"17,04","18,21"
3442,2021-05-24T09:00:56,"27,63","3,76",-,"13,48","14,39"
3443,2021-05-24T10:00:56,"24,39","3,23",-,"10,90","11,71"
3444,2021-05-24T11:00:56,"20,98","3,11",-,"9,63","10,33"
3445,2021-05-24T12:00:56,"28,12","2,58",-,"10,38","11,11"
3446,2021-05-24T13:00:56,"30,10","3,83",-,"10,54","11,29"
3447,2021-05-24T14:00:56,"37,88","2,96",-,"9,21","10,10"
3448,2021-05-24T15:00:56,"36,15","3,89",-,"10,74","11,45"
3449,2021-05-24T16:00:56,"30,37","3,27",-,"10,50","11,66"
3450,2021-05-24T17:00:56,"33,12","4,67",-,"13,45","14,13"
3451,2021-05-24T18:00:56,"34,49","4,71",-,"15,77","16,84"
3452,2021-05-24T19:00:56,"38,98","4,88",-,"19,52","20,36"
3453,2021-05-24T20:00:56,"46,85","3,76",-,"24,03","24,57"
3454,2021-05-24T21:00:56,"52,63","3,16",-,"37,43","38,70"
3455,2021-05-24T22:00:56,"53,91","3,41",-,"43,99","45,58"
3456,2021-05-24T23:00:56,"80,66","3,31",-,"38,16","40,12"
3457,2021-05-25T00:00:56,"69,41","4,28",-,"48,59","49,68"
3458,2021-05-25T01:00:56,"65,12","3,36",-,"80,72","87,59"
3459,2021-05-25T02:00:56,"114,93","4,33",-,"58,90","63,00"
3460,2021-05-25T03:00:56,"97,19","5,01",-,"42,92","45,07"
3461,2021-05-25T04:00:56,"74,32","4,30",-,"34,09","34,78"
3462,2021-05-25T05:00:56,"52,56","5,33",-,"16,49","17,90"
3463,2021-05-25T06:00:56,"34,76","4,85",-,"16,95","17,90"
3464,2021-05-25T07:00:56,"32,88","4,39",-,"18,39","19,41"
3465,2021-05-25T08:00:56,"32,85","4,89",-,"18,10","18,93"
3466,2021-05-25T09:00:56,"38,39","5,31",-,"15,86","16,64"
3467,2021-05-25T10:00:56,"33,27","4,33",-,"14,09","14,87"
3468,2021-05-25T11:00:56,"28,00","3,87",-,"12,31","13,49"
3469,2021-05-25T12:00:56,"30,44","3,32",-,"13,65","14,39"
3470,2021-05-25T13:00:56,"48,24","3,93",-,"13,60","14,48"
3471,2021-05-25T14:00:56,"48,05","4,87",-,"12,79","13,77"
3472,2021-05-25T15:00:56,"34,00","4,69",-,"12,59","13,54"
3473,2021-05-25T16:00:56,"34,85","4,38",-,"14,71","15,38"
3474,2021-05-25T17:00:56,"40,15","5,25",-,"16,16","16,68"
3475,2021-05-25T18:00:56,"35,59","5,30",-,"20,40","21,51"
3476,2021-05-25T19:00:56,"46,51","5,27",-,"22,96","23,81"
3477,2021-05-25T20:00:56,"45,32","5,41",-,"30,49","31,50"
3478,2021-05-25T21:00:56,"65,78","4,82",-,"60,82","61,96"
3479,2021-05-25T22:00:56,"95,93","4,34",-,"73,49","79,58"
3480,2021-05-25T23:00:56,"114,19","4,38",-,"55,43","60,06"
3481,2021-05-26T00:00:56,"96,56","4,71",-,"56,64","59,02"
3482,2021-05-26T01:00:56,"111,74","4,81",-,"54,17","55,96"
3483,2021-05-26T02:00:56,"82,75","5,03",-,"24,98","25,81"
3484,2021-05-26T03:00:56,"43,90","5,03",-,"23,09","24,00"
3485,2021-05-26T04:00:56,"38,68","4,98",-,"41,33","42,27"
3486,2021-05-26T05:00:56,"62,76","5,48",-,"42,16","43,11"
3487,2021-05-26T06:00:56,"91,63","5,72",-,"43,29","45,30"
3488,2021-05-26T07:00:56,"56,66","6,10",-,"51,75","58,40"
3489,2021-05-26T08:00:56,"79,95","5,03",-,"44,76","50,19"
3490,2021-05-26T09:00:56,"66,91","5,58",-,"56,65","66,36"
3491,2021-05-26T10:00:56,"132,10","4,21",-,"64,92","72,56"
3492,2021-05-26T11:00:56,"133,65","5,22",-,"49,81","52,61"
3493,2021-05-26T12:00:56,"86,54","5,19",-,"44,69","46,63"
3494,2021-05-26T13:00:56,"73,56","5,79",-,"32,26","33,12"
3495,2021-05-26T14:00:56,"56,24","6,01",-,"30,34","31,09"
3496,2021-05-26T15:00:56,"58,12","6,96",-,"28,50","29,16"
3497,2021-05-26T16:00:56,"57,54","6,65",-,"23,88","24,67"
3498,2021-05-26T17:00:56,"47,73","6,85",-,"27,50","28,52"
3499,2021-05-26T18:00:56,"54,34","6,68",-,"27,65","28,44"
3500,2021-05-26T19:00:56,"63,02","6,50",-,"27,11","28,06"
3501,2021-05-26T20:00:56,"57,83","6,10",-,"39,52","40,90"
3502,2021-05-26T21:00:56,"73,32","5,47",-,"47,92","48,67"
3503,2021-05-26T22:00:56,"92,56","5,16",-,"51,80","53,61"
3504,2021-05-26T23:00:56,"106,97","6,69",-,"42,80","44,58"
3505,2021-05-27T00:00:56,"78,00","7,61",-,"58,12","61,06"
3506,2021-05-27T01:00:56,"76,79","7,05",-,"61,68","62,85"
3507,2021-05-27T02:00:56,"65,44","7,74",-,"38,85","40,08"
3508,2021-05-27T03:00:56,"46,15","7,48",-,"28,45","29,87"
3509,2021-05-27T04:00:56,"39,63","8,32",-,"18,91","19,77"
3510,2021-05-27T05:00:56,"36,15","8,41",-,"16,65","17,73"
3511,2021-05-27T06:00:56,"30,85","8,15",-,"27,17","27,67"
3512,2021-05-27T07:00:56,"42,98","8,31",-,"40,12","43,36"
3513,2021-05-27T08:00:56,"81,73","7,77",-,"28,87","30,70"
3514,2021-05-27T09:00:56,"50,27","7,07",-,"26,93","28,29"
3515,2021-05-27T10:00:56,"50,49","7,97",-,"27,77","29,36"
3516,2021-05-27T11:00:56,"84,51","7,77",-,"21,55","22,17"
3517,2021-05-27T12:00:56,"44,63","7,09",-,"20,20","21,06"
3518,2021-05-27T13:00:56,"43,34","6,76",-,"24,80","25,87"
3519,2021-05-27T14:00:56,"51,66","7,63",-,"21,42","22,11"
3520,2021-05-27T15:00:56,"41,51","8,75",-,"18,24","18,97"
3521,2021-05-27T16:00:56,"38,37","8,35",-,"18,21","18,86"
3522,2021-05-27T17:00:56,"43,93","8,31",-,"28,41","29,50"
3523,2021-05-27T18:00:56,"62,93","7,73",-,"33,92","35,13"
3524,2021-05-27T19:00:56,"46,54","6,95",-,"32,12","32,73"
3525,2021-05-27T20:00:56,"48,57","6,67",-,"32,23","32,78"
3526,2021-05-27T21:00:56,"134,24","7,11",-,"19,37","20,22"
3527,2021-05-27T22:00:56,"91,34","8,33",-,"31,46","32,33"
3528,2021-05-27T23:00:56,"29,12","5,13",-,"34,75","35,74"
3529,2021-05-28T00:00:56,"30,98","3,36",-,"27,43","28,16"
3530,2021-05-28T01:00:56,"36,43","3,42",-,"22,20","23,07"
3531,2021-05-28T02:00:56,"24,76","2,46",-,"22,18","22,83"
3532,2021-05-28T03:00:56,"31,66","3,07",-,"31,94","32,99"
3533,2021-05-28T04:00:56,"92,41","4,33",-,"36,12","36,87"
3534,2021-05-28T05:00:56,"75,75","5,15",-,"24,08","24,99"
3535,2021-05-28T06:00:56,"36,41","4,01",-,"24,97","25,80"
3536,2021-05-28T07:00:56,"26,34","3,59",-,"26,24","27,26"
3537,2021-05-28T08:00:56,"36,49","3,99",-,"31,31","33,29"
3538,2021-05-28T09:00:56,"40,24","3,50",-,"41,65","44,16"
3539,2021-05-28T10:00:56,"43,22","4,11",-,"37,92","39,88"
3540,2021-05-28T11:00:56,"49,44","3,01",-,"27,43","28,53"
3541,2021-05-28T12:00:56,"31,73","3,04",-,"24,29","25,33"
3542,2021-05-28T13:00:56,"36,88","3,99",-,"21,45","22,60"
3543,2021-05-28T14:00:56,"36,24","4,02",-,"18,61","19,39"
3544,2021-05-28T15:00:56,-,-,-,-,-
3545,2021-05-28T16:00:56,-,-,-,-,-
3546,2021-05-28T17:00:56,"46,56","3,96",-,"19,43","20,42"
3547,2021-05-28T18:00:56,"66,10","3,69",-,"20,29","21,40"
3548,2021-05-28T19:00:56,"72,66","4,10",-,"22,64","23,62"
3549,2021-05-28T20:00:56,"62,76","5,25",-,"25,88","27,09"
3550,2021-05-28T21:00:56,"60,88","4,40",-,"23,88","25,41"
3551,2021-05-28T22:00:56,"59,88","2,57",-,"17,71","18,38"
3552,2021-05-28T23:00:56,"59,00","4,90",-,"16,58","17,30"
3553,2021-05-29T00:00:56,"58,39","5,63",-,"16,01","16,71"
3554,2021-05-29T01:00:56,"53,40","5,27",-,"9,61","10,78"
3555,2021-05-29T02:00:56,"48,76","4,77",-,"8,28","9,11"
3556,2021-05-29T03:00:56,"48,71","5,94",-,"9,06","9,91"
3557,2021-05-29T04:00:56,"60,51","5,05",-,"7,90","8,39"
3558,2021-05-29T05:00:56,"55,66","4,85",-,"6,81","7,78"
3559,2021-05-29T06:00:56,"46,00","4,49",-,"9,35","10,22"
3560,2021-05-29T07:00:56,"45,51","5,51",-,"6,49","7,69"
3561,2021-05-29T08:00:56,"42,12","5,64",-,"8,59","9,57"
3562,2021-05-29T09:00:56,"43,24","4,39",-,"11,13","11,74"
3563,2021-05-29T10:00:56,"45,49","5,25",-,"12,29","13,66"
3564,2021-05-29T11:00:56,"47,29","3,96",-,"8,71","9,57"
3565,2021-05-29T12:00:56,"35,37","4,85",-,"8,75","9,40"
3566,2021-05-29T13:00:56,"36,78","5,01",-,"9,16","10,02"
3567,2021-05-29T14:00:56,"28,12","3,73",-,"9,16","10,27"
3568,2021-05-29T15:00:56,"29,37","4,01",-,"9,30","10,30"
3569,2021-05-29T16:00:56,"30,78","4,37",-,"9,57","10,29"
3570,2021-05-29T17:00:56,"22,00","5,15",-,"10,27","11,29"
3571,2021-05-29T18:00:56,"22,85","5,64",-,"11,61","12,47"
3572,2021-05-29T19:00:56,"29,00","5,34",-,"11,73","12,70"
3573,2021-05-29T20:00:56,"29,37","4,94",-,"12,16","12,97"
3574,2021-05-29T21:00:56,"32,00","4,60",-,"13,03","13,44"
3575,2021-05-29T22:00:56,"32,48","4,30",-,"14,45","15,21"
3576,2021-05-29T23:00:56,"35,03","4,42",-,"13,06","13,61"
3577,2021-05-30T00:00:56,"27,76","5,29",-,"14,23","14,85"
3578,2021-05-30T01:00:56,"25,88","5,26",-,"10,69","11,65"
3579,2021-05-30T02:00:56,"25,36","5,79",-,"8,96","9,52"
3580,2021-05-30T03:00:56,"27,28","4,57",-,"8,30","9,04"
3581,2021-05-30T04:00:56,"21,76","5,21",-,"8,32","9,09"
3582,2021-05-30T05:00:56,"19,76","4,90",-,"8,42","9,05"
3583,2021-05-30T06:00:56,"18,60","4,90",-,"6,48","7,19"
3584,2021-05-30T07:00:56,"23,36","5,83",-,"9,66","10,42"
3585,2021-05-30T08:00:56,"25,76","5,29",-,"11,00","11,67"
3586,2021-05-30T09:00:56,"24,48","4,19",-,"12,39","13,39"
3587,2021-05-30T10:00:56,"27,88","5,10",-,"9,03","9,64"
3588,2021-05-30T11:00:56,"26,88","4,19",-,"8,70","9,71"
3589,2021-05-30T12:00:56,"27,81","5,25",-,"8,71","9,45"
3590,2021-05-30T13:00:56,"41,00","4,45",-,"9,00","9,50"
3591,2021-05-30T14:00:56,"40,40","4,59",-,"9,09","10,14"
3592,2021-05-30T15:00:56,"36,24","5,54",-,"10,20","10,89"
3593,2021-05-30T16:00:56,"38,12","4,95",-,"10,60","11,57"
3594,2021-05-30T17:00:56,"39,48","5,18",-,"11,67","12,33"
3595,2021-05-30T18:00:56,"43,12","5,38",-,"13,39","14,42"
3596,2021-05-30T19:00:56,"43,03","5,23",-,"15,03","16,15"
3597,2021-05-30T20:00:56,"37,21","4,45",-,"13,85","14,66"
3598,2021-05-30T21:00:56,"46,97","4,31",-,"11,57","12,77"
3599,2021-05-30T22:00:56,"53,52","3,86",-,"8,87","9,90"
3600,2021-05-30T23:00:56,"48,19","3,69",-,"11,76","12,46"
3601,2021-05-31T00:00:56,"34,03","3,19",-,"8,73","9,01"
3602,2021-05-31T01:00:56,"27,97","3,67",-,"10,54","11,38"
3603,2021-05-31T02:00:56,"38,98","4,27",-,"16,16","16,93"
3604,2021-05-31T03:00:56,"67,28","3,88",-,"14,43","15,28"
3605,2021-05-31T04:00:56,"61,76","3,47",-,"15,06","15,90"
3606,2021-05-31T05:00:56,"60,00","3,39",-,"21,09","22,19"
3607,2021-05-31T06:00:56,"61,45","3,41",-,"23,44","25,66"
3608,2021-05-31T07:00:56,"68,50","3,65",-,"22,92","23,79"
3609,2021-05-31T08:00:56,"43,97","4,30",-,"23,98","25,24"
3610,2021-05-31T09:00:56,"49,91","3,92",-,"20,51","21,54"
3611,2021-05-31T10:00:56,"44,17","4,19",-,"21,68","23,16"
3612,2021-05-31T11:00:56,"58,79","3,78",-,"18,82","19,85"
3613,2021-05-31T12:00:56,"51,33","4,09",-,"21,31","22,41"
3614,2021-05-31T13:00:56,"60,64","3,40",-,"19,55","20,42"
3615,2021-05-31T14:00:56,"57,03","4,13",-,"16,27","17,19"
3616,2021-05-31T15:00:56,"49,88","3,94",-,"16,79","17,92"
3617,2021-05-31T16:00:56,"49,72","4,46",-,"17,11","17,95"
3618,2021-05-31T17:00:56,"54,52","4,33",-,"14,92","16,47"
3619,2021-05-31T18:00:56,"49,55","3,72",-,"24,43","25,96"
3620,2021-05-31T19:00:56,"39,00","3,53",-,"26,07","28,44"
3621,2021-05-31T20:00:56,"42,02","4,29",-,"35,18","37,44"
3622,2021-05-31T21:00:56,"63,03","3,95",-,"39,70","41,11"
3623,2021-05-31T22:00:56,"56,60","3,14",-,"36,30","38,35"
3624,2021-05-31T23:00:56,"65,34","4,76",-,"44,03","47,53"
3625,2021-01-06T00:00:56,"93,38","4,88",-,"40,64","42,02"
3626,2021-01-06T01:00:56,"65,55","6,09",-,"31,74","33,17"
3627,2021-01-06T02:00:56,"53,31","5,57",-,"29,65","30,83"
3628,2021-01-06T03:00:56,"40,64","5,92",-,"28,54","29,52"
3629,2021-01-06T04:00:56,"38,72","5,53",-,"25,65","26,44"
3630,2021-01-06T05:00:56,"45,45","6,20",-,"17,96","18,98"
3631,2021-01-06T06:00:56,"55,03","6,73",-,"18,99","20,43"
3632,2021-01-06T07:00:56,"48,97","6,19",-,"27,77","30,63"
3633,2021-01-06T08:00:56,"56,60","5,57",-,"35,14","40,45"
3634,2021-01-06T09:00:56,"62,09","6,27",-,"42,86","49,60"
3635,2021-01-06T10:00:56,"69,52","5,11",-,"31,08","32,81"
3636,2021-01-06T11:00:56,"64,43","4,55",-,"24,29","25,38"
3637,2021-01-06T12:00:56,"53,12","4,73",-,"20,62","21,85"
3638,2021-01-06T13:00:56,"51,59","5,40",-,"14,12","14,84"
3639,2021-01-06T14:00:56,"34,12","5,45",-,"14,98","15,86"
3640,2021-01-06T15:00:56,"34,76","5,43",-,"17,86","18,78"
3641,2021-01-06T16:00:56,"33,97","4,72",-,"14,95","16,05"
3642,2021-01-06T17:00:56,"43,41","5,75",-,"16,27","17,59"
3643,2021-01-06T18:00:56,"55,93","3,87",-,"23,13","24,88"
3644,2021-01-06T19:00:56,"19,36","4,36",-,"29,29","30,49"
3645,2021-01-06T20:00:56,"22,12","5,20",-,"43,17","44,64"
3646,2021-01-06T21:00:56,"23,72","5,33",-,"35,63","37,96"
3647,2021-01-06T22:00:56,"28,76","5,13",-,"30,06","31,81"
3648,2021-01-06T23:00:56,"27,84","6,05",-,"42,53","43,25"
3649,2021-02-06T00:00:56,"35,69","6,99",-,"44,20","45,51"
3650,2021-02-06T01:00:56,"50,17","7,35",-,"54,53","58,48"
3651,2021-02-06T02:00:56,"66,60","6,84",-,"52,40","56,10"
3652,2021-02-06T03:00:56,"67,86","7,43",-,"29,39","30,68"
3653,2021-02-06T04:00:56,"43,91","7,60",-,"21,86","22,93"
3654,2021-02-06T05:00:56,"33,83","7,55",-,"12,52","12,90"
3655,2021-02-06T06:00:56,"18,48","7,48",-,"13,75","14,32"
3656,2021-02-06T07:00:56,"22,12","8,15",-,"15,22","16,55"
3657,2021-02-06T08:00:56,"23,48","7,91",-,"28,16","30,40"
